# Weather station Damoh, India, WMO_ID=42674,selection from 01.01.2012 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42674&lang=en
#
"Local time in Damoh";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"11.09.2016 08:30";"27.0";"723.0";"754.2";"";"80";"Wind blowing from the north-west";"1";"";"";"20–30%.";" ";"";"";"22.0";"";"";"";"600-1000";"";"";"10.0";"23.2";"";"";"";"";"";"";
"10.09.2016 17:30";"32.2";"720.5";"751.0";"";"64";"Wind blowing from the north-west";"1";"";"";"50%.";" ";"";"";"";"33.6";"";"";"600-1000";"";"";"10.0";"24.6";"";"";"";"";"";"";
"10.09.2016 08:30";"27.2";"723.4";"754.6";"";"80";"Wind blowing from the west";"1";"";"";"20–30%.";" ";"";"";"22.2";"";"";"";"600-1000";"";"";"10.0";"23.4";"";"";"";"";"";"";
"09.09.2016 17:30";"31.8";"721.3";"751.9";"";"64";"Wind blowing from the north-west";"1";"";"";"50%.";" ";"";"";"";"34.5";"";"";"600-1000";"";"";"10.0";"24.1";"";"";"";"";"";"";
"09.09.2016 08:30";"26.8";"723.9";"755.1";"";"81";"Wind blowing from the west";"1";"";"";"50%.";" ";"";"";"22.2";"";"";"";"600-1000";"";"";"10.0";"23.3";"";"";"";"";"";"";
"08.09.2016 17:30";"31.0";"721.3";"752.0";"";"69";"Wind blowing from the north-west";"1";"";"";"50%.";" ";"";"";"";"34.0";"";"";"600-1000";"";"";"10.0";"24.7";"";"";"";"";"";"";
"08.09.2016 08:30";"26.0";"723.0";"754.3";"";"87";"Wind blowing from the south-west";"1";"";"";"50%.";" ";"";"";"21.2";"";"";"";"600-1000";"";"";"10.0";"23.7";"";"";"";"";"";"";
"07.09.2016 17:30";"30.0";"720.4";"751.2";"";"69";"Wind blowing from the north";"1";"";"";"50%.";" ";"";"";"";"32.5";"";"";"600-1000";"";"";"10.0";"23.7";"";"";"";"";"";"";
"07.09.2016 08:30";"25.8";"723.0";"754.3";"";"82";"Wind blowing from the west";"1";"";"";"50%.";" ";"";"";"20.8";"";"";"";"600-1000";"";"";"10.0";"22.5";"";"";"";"";"";"";
"06.09.2016 17:30";"31.0";"720.9";"751.6";"";"59";"Wind blowing from the west";"1";"";"";"50%.";" ";"";"";"";"32.5";"";"";"600-1000";"";"";"10.0";"22.2";"";"";"";"";"";"";
"06.09.2016 08:30";"25.0";"723.5";"754.9";"";"91";"Wind blowing from the south-west";"1";"";"";"50%.";" ";"";"";"20.2";"";"";"";"600-1000";"";"";"10.0";"23.5";"";"";"";"";"";"";
"05.09.2016 17:30";"30.2";"720.8";"751.5";"";"58";"Wind blowing from the west";"1";"";"";"50%.";" ";"";"";"";"31.0";"";"";"600-1000";"";"";"10.0";"21.0";"";"";"";"";"";"";
"05.09.2016 08:30";"26.0";"722.8";"754.1";"";"84";"Wind blowing from the west";"1";"";"";"20–30%.";" ";"";"";"21.0";"";"";"";"600-1000";"";"";"10.0";"23.1";"";"";"";"";"";"";
"04.09.2016 17:30";"30.4";"720.6";"751.3";"";"72";"Wind blowing from the north-west";"1";"";"";"50%.";" ";"";"";"";"32.2";"";"";"600-1000";"";"";"10.0";"24.7";"";"";"";"";"";"";
"04.09.2016 08:30";"25.6";"722.1";"753.4";"";"90";"Wind blowing from the south-west";"1";"";"";"70 – 80%.";" ";"";"";"21.5";"";"";"";"600-1000";"";"";"10.0";"23.9";"";"";"";"";"";"";
"03.09.2016 17:30";"28.4";"718.7";"749.5";"";"85";"Wind blowing from the west";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"600-1000";"";"";"10.0";"25.6";"";"";"";"";"";"";
"03.09.2016 08:30";"27.0";"720.8";"751.9";"";"86";"Wind blowing from the west";"1";"";"";"50%.";" ";"";"";"22.0";"";"";"";"600-1000";"";"";"10.0";"24.4";"";"";"";"";"";"";
"02.09.2016 17:30";"30.6";"717.9";"748.5";"";"74";"Wind blowing from the west";"1";"";"";"50%.";" ";"";"";"";"32.6";"";"";"600-1000";"";"";"10.0";"25.5";"";"";"";"";"";"";
"02.09.2016 08:30";"26.4";"720.8";"752.0";"";"92";"Wind blowing from the south-west";"1";"";"";"100%.";" ";"";"";"22.4";"";"";"";"600-1000";"";"";"10.0";"25.0";"";"";"";"";"";"";
"01.09.2016 17:30";"31.8";"718.1";"748.6";"";"76";"Wind blowing from the west";"1";"";"";"50%.";" ";"";"";"";"33.0";"";"";"600-1000";"";"";"10.0";"27.1";"";"";"";"";"";"";
"01.09.2016 08:30";"26.6";"721.0";"752.1";"";"90";"Wind blowing from the south-west";"1";"";"";"50%.";" ";"";"";"21.2";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"24.9";"";"";"";"";"";"";
"31.08.2016 17:30";"24.4";"719.7";"751.0";"";"100";"Wind blowing from the north";"1";"";"";"100%.";" ";"";"";"";"32.6";"";"";"600-1000";"";"";"10.0";"24.4";"";"";"";"";"";"";
"31.08.2016 08:30";"27.0";"720.7";"751.8";"";"95";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"21.2";"";"";"";"600-1000";"";"";"10.0";"26.2";"";"";"";"";"";"";
"30.08.2016 17:30";"31.6";"718.2";"748.7";"";"78";"Wind blowing from the north-west";"1";"";"";"50%.";" ";"";"";"";"33.0";"";"";"600-1000";"";"";"10.0";"27.2";"";"";"";"";"";"";
"30.08.2016 08:30";"27.4";"720.8";"751.8";"";"89";"Wind blowing from the south-west";"1";"";"";"20–30%.";" ";"";"";"22.5";"";"";"";"600-1000";"";"";"10.0";"25.4";"";"";"";"";"";"";
"29.08.2016 17:30";"25.8";"718.8";"749.9";"";"";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"600-1000";"";"";"10.0";"";"";"";"";"";"";"";
"29.08.2016 08:30";"25.0";"722.3";"753.7";"";"100";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"21.2";"";"";"";"600-1000";"";"";"4.0";"25.0";"";"";"";"";"";"";
"28.08.2016 17:30";"32.4";"720.1";"750.6";"";"74";"Wind blowing from the south-west";"1";"";"";"20–30%.";" ";"";"";"";"34.5";"";"";"600-1000";"";"";"10.0";"27.2";"";"";"";"";"";"";
"28.08.2016 08:30";"28.2";"722.5";"753.5";"";"86";"Wind blowing from the east";"1";"";"";"20–30%.";" ";"";"";"23.0";"";"";"";"600-1000";"";"";"10.0";"25.7";"";"";"";"";"";"";
"27.08.2016 17:30";"29.8";"719.4";"750.1";"";"86";"Wind blowing from the south-east";"1";"";"";"50%.";" ";"";"";"";"33.0";"";"";"600-1000";"";"";"10.0";"27.3";"";"";"";"";"";"";
"27.08.2016 08:30";"27.0";"721.9";"753.0";"";"92";"Wind blowing from the north";"1";"";"";"50%.";" ";"";"";"21.0";"";"";"";"600-1000";"";"";"10.0";"25.6";"";"";"";"";"";"";
"26.08.2016 17:30";"28.0";"719.6";"750.5";"";"89";"Wind blowing from the north-west";"1";"";"";"70 – 80%.";" ";"";"";"";"30.5";"";"";"600-1000";"";"";"10.0";"26.0";"";"";"";"";"";"";
"26.08.2016 08:30";"25.0";"722.3";"753.7";"";"100";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"21.2";"";"";"";"600-1000";"";"";"4.0";"25.0";"";"";"";"";"";"";
"25.08.2016 17:30";"29.0";"719.5";"750.3";"";"88";"Wind blowing from the north";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"600-1000";"";"";"10.0";"26.8";"";"";"";"";"";"";
"25.08.2016 08:30";"28.0";"722.4";"753.5";"";"85";"Wind blowing from the west";"1";"";"";"50%.";" ";"";"";"22.6";"";"";"";"600-1000";"";"";"10.0";"25.2";"";"";"";"";"";"";
"24.08.2016 17:30";"31.4";"718.7";"749.2";"";"66";"Wind blowing from the south";"1";"";"";"50%.";" ";"";"";"";"32.5";"";"";"600-1000";"";"";"10.0";"24.3";"";"";"";"";"";"";
"24.08.2016 08:30";"26.0";"720.9";"752.1";"";"89";"Wind blowing from the south";"1";"";"";"50%.";" ";"";"";"20.8";"";"";"";"600-1000";"";"";"10.0";"24.0";"";"";"";"";"";"";
"23.08.2016 17:30";"27.0";"718.4";"749.4";"";"87";"Wind blowing from the west";"1";"";"";"70 – 80%.";" ";"";"";"";"30.2";"";"";"600-1000";"";"";"10.0";"24.7";"";"";"";"";"";"";
"23.08.2016 08:30";"25.0";"720.1";"751.4";"";"96";"Wind blowing from the west";"1";"";"";"70 – 80%.";" ";"";"";"20.5";"";"";"";"600-1000";"";"";"10.0";"24.4";"";"";"";"";"";"";
"22.08.2016 17:30";"26.4";"719.8";"750.9";"";"89";"Wind blowing from the west";"1";"";"";"100%.";" ";"";"";"";"";"";"";"600-1000";"";"";"10.0";"24.4";"";"";"";"";"";"";
"22.08.2016 08:30";"25.8";"720.8";"752.0";"";"86";"Wind blowing from the west";"1";"";"";"50%.";" ";"";"";"19.8";"";"";"";"600-1000";"";"";"10.0";"23.2";"";"";"";"";"";"";
"21.08.2016 17:30";"27.0";"719.6";"750.6";"";"84";"Wind blowing from the south-west";"1";"";"";"70 – 80%.";" ";"";"";"";"29.0";"";"";"600-1000";"";"";"10.0";"24.1";"";"";"";"";"";"";
"21.08.2016 08:30";"25.6";"719.7";"750.9";"";"84";"Wind blowing from the south-west";"1";"";"";"50%.";" ";"";"";"18.6";"";"";"";"600-1000";"";"";"10.0";"22.6";"";"";"";"";"";"";
"20.08.2016 17:30";"24.6";"718.0";"749.2";"";"95";"Wind blowing from the south-west";"1";"";"";"100%.";" ";"";"";"";"26.0";"";"";"600-1000";"";"";"10.0";"23.7";"";"";"";"";"";"";
"20.08.2016 08:30";"23.4";"717.5";"748.8";"";"96";"Wind blowing from the south";"1";"";"";"100%.";" ";"";"";"21.9";"";"";"";"600-1000";"";"";"10.0";"22.8";"";"";"";"";"";"";
"19.08.2016 17:30";"23.4";"713.6";"744.8";"";"100";"Wind blowing from the south-west";"1";"";"";"100%.";" ";"";"";"";"24.2";"";"";"600-1000";"";"";"4.0";"23.4";"";"";"";"";"";"";
"19.08.2016 08:30";"23.0";"716.0";"747.3";"";"100";"Wind blowing from the west";"1";"";"";"100%.";" ";"";"";"19.8";"";"";"";"600-1000";"";"";"4.0";"23.0";"";"";"";"";"";"";
"18.08.2016 17:30";"27.0";"716.5";"747.4";"";"89";"Wind blowing from the south-west";"1";"";"";"100%.";" ";"";"";"";"28.0";"";"";"600-1000";"";"";"10.0";"25.0";"";"";"";"";"";"";
"18.08.2016 08:30";"24.0";"718.1";"749.4";"";"100";"Wind blowing from the west";"1";"";"";"100%.";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"10.0";"24.0";"";"";"";"";"";"";
"17.08.2016 17:30";"27.2";"716.2";"747.1";"";"84";"Wind blowing from the west";"1";"";"";"100%.";" ";"";"";"";"27.8";"";"";"600-1000";"";"";"10.0";"24.3";"";"";"";"";"";"";
"17.08.2016 08:30";"24.6";"718.3";"749.5";"";"95";"Wind blowing from the west";"1";"";"";"100%.";" ";"";"";"21.2";"";"";"";"600-1000";"";"";"10.0";"23.8";"";"";"";"";"";"";
"16.08.2016 17:30";"26.0";"716.1";"747.1";"";"92";"Wind blowing from the south";"1";"";"";"100%.";" ";"";"";"";"27.5";"";"";"600-1000";"";"";"10.0";"24.6";"";"";"";"";"";"";
"16.08.2016 08:30";"24.6";"717.5";"748.7";"";"95";"Wind blowing from the west";"1";"";"";"100%.";" ";"";"";"21.0";"";"";"";"600-1000";"";"";"10.0";"23.8";"";"";"";"";"";"";
"15.08.2016 17:30";"26.2";"717.1";"748.1";"";"94";"Wind blowing from the north-west";"1";"";"";"100%.";" ";"";"";"";"27.2";"";"";"600-1000";"";"";"10.0";"25.1";"";"";"";"";"";"";
"15.08.2016 08:30";"25.4";"718.4";"749.6";"";"91";"Wind blowing from the west";"1";"";"";"100%.";" ";"";"";"22.2";"";"";"";"600-1000";"";"";"10.0";"23.9";"";"";"";"";"";"";
"14.08.2016 17:30";"27.0";"717.5";"748.4";"";"97";"Wind blowing from the west";"1";"";"";"100%.";" ";"";"";"";"";"";"";"600-1000";"";"";"10.0";"26.4";"";"";"";"";"";"";
"14.08.2016 08:30";"26.8";"719.1";"750.1";"";"92";"Wind blowing from the north-west";"1";"";"";"100%.";" ";"";"";"22.5";"";"";"";"600-1000";"";"";"10.0";"25.4";"";"";"";"";"";"";
"13.08.2016 17:30";"28.4";"717.8";"748.6";"";"88";"Wind blowing from the west";"1";"";"";"70 – 80%.";" ";"";"";"";"30.0";"";"";"600-1000";"";"";"10.0";"26.2";"";"";"";"";"";"";
"13.08.2016 08:30";"26.2";"719.5";"750.6";"";"95";"Wind blowing from the west";"1";"";"";"100%.";" ";"";"";"22.2";"";"";"";"600-1000";"";"";"10.0";"25.3";"";"";"";"";"";"";
"12.08.2016 17:30";"28.4";"719.1";"750.0";"";"91";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"29.6";"";"";"600-1000";"";"";"10.0";"26.7";"";"";"";"";"";"";
"12.08.2016 08:30";"26.0";"721.0";"752.2";"";"92";"Wind blowing from the west";"1";"";"";"100%.";" ";"";"";"21.8";"";"";"";"600-1000";"";"";"10.0";"24.6";"";"";"";"";"";"";
"11.08.2016 17:30";"29.8";"719.4";"750.1";"";"80";"Wind blowing from the north-west";"1";"";"";"50%.";" ";"";"";"";"30.6";"";"";"600-1000";"";"";"10.0";"25.9";"";"";"";"";"";"";
"11.08.2016 08:30";"26.6";"720.5";"751.6";"";"89";"Wind blowing from the west";"1";"";"";"70 – 80%.";" ";"";"";"23.3";"";"";"";"600-1000";"";"";"10.0";"24.6";"";"";"";"";"";"";
"10.08.2016 17:30";"28.4";"718.1";"748.9";"";"85";"Wind blowing from the west";"1";"";"";"70 – 80%.";" ";"";"";"";"30.0";"";"";"600-1000";"";"";"10.0";"25.6";"";"";"";"";"";"";
"10.08.2016 08:30";"26.6";"719.1";"750.2";"";"87";"Wind blowing from the south-west";"1";"";"";"70 – 80%.";" ";"";"";"21.8";"";"";"";"600-1000";"";"";"10.0";"24.3";"";"";"";"";"";"";
"09.08.2016 17:30";"28.4";"716.8";"747.6";"";"85";"Wind blowing from the south-west";"1";"";"";"70 – 80%.";" ";"";"";"";"31.5";"";"";"600-1000";"";"";"10.0";"25.6";"";"";"";"";"";"";
"09.08.2016 08:30";"26.0";"719.1";"750.2";"";"89";"Wind blowing from the south-west";"1";"";"";"70 – 80%.";" ";"";"";"21.2";"";"";"";"600-1000";"";"";"10.0";"24.0";"";"";"";"";"";"";
"08.08.2016 17:30";"28.0";"717.7";"748.5";"";"89";"Wind blowing from the south-west";"1";"";"";"70 – 80%.";" ";"";"";"";"29.0";"";"";"600-1000";"";"";"10.0";"26.0";"";"";"";"";"";"";
"08.08.2016 08:30";"25.0";"718.9";"750.1";"";"95";"Wind blowing from the south-west";"1";"";"";"100%.";" ";"";"";"20.8";"";"";"";"600-1000";"";"";"10.0";"24.1";"";"";"";"";"";"";
"07.08.2016 17:30";"25.4";"716.0";"747.1";"";"96";"Wind blowing from the south-west";"1";"";"";"100%.";" ";"";"";"";"26.5";"";"";"600-1000";"";"";"10.0";"24.8";"";"";"";"";"";"";
"07.08.2016 08:30";"25.4";"716.4";"747.5";"";"100";"Wind blowing from the west";"1";"";"";"100%.";" ";"";"";"21.0";"";"";"";"600-1000";"";"";"4.0";"25.4";"";"";"";"";"";"";
"06.08.2016 08:30";"27.4";"716.8";"747.7";"";"97";"Wind blowing from the north-east";"1";"";"";"100%.";" ";"";"";"22.6";"";"";"";"600-1000";"";"";"4.0";"26.8";"";"";"";"";"";"";
"05.08.2016 17:30";"26.0";"715.2";"746.2";"";"100";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"";"";"600-1000";"";"";"4.0";"26.0";"";"";"";"";"";"";
"05.08.2016 08:30";"27.0";"716.9";"747.8";"";"95";"Wind blowing from the north";"1";"";"";"70 – 80%.";" ";"";"";"22.2";"";"";"";"600-1000";"";"";"10.0";"26.2";"";"";"";"";"";"";
"04.08.2016 17:30";"30.4";"714.5";"745.0";"";"80";"Wind blowing from the south-west";"1";"";"";"70 – 80%.";" ";"";"";"";"32.5";"";"";"600-1000";"";"";"10.0";"26.5";"";"";"";"";"";"";
"04.08.2016 08:30";"26.8";"716.1";"747.0";"";"94";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.5";"";"";"";"600-1000";"";"";"10.0";"25.7";"";"";"";"";"";"";
"03.08.2016 17:30";"27.6";"713.6";"744.3";"";"92";"Wind blowing from the south-west";"1";"";"";"100%.";" ";"";"";"";"";"";"";"600-1000";"";"";"10.0";"26.2";"";"";"";"";"";"";
"03.08.2016 08:30";"27.0";"715.6";"746.5";"";"94";"Wind blowing from the north";"1";"";"";"70 – 80%.";" ";"";"";"22.4";"";"";"";"600-1000";"";"";"10.0";"25.9";"";"";"";"";"";"";
"02.08.2016 17:30";"29.0";"713.4";"744.0";"";"85";"Wind blowing from the west";"1";"";"";"70 – 80%.";" ";"";"";"";"32.5";"";"";"600-1000";"";"";"10.0";"26.2";"";"";"";"";"";"";
"02.08.2016 08:30";"27.0";"716.3";"747.2";"";"95";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"22.6";"";"";"";"600-1000";"";"";"10.0";"26.2";"";"";"";"";"";"";
"01.08.2016 17:30";"29.4";"715.6";"746.2";"";"83";"Wind blowing from the west";"1";"";"";"70 – 80%.";" ";"";"";"";"30.6";"";"";"600-1000";"";"";"10.0";"26.3";"";"";"";"";"";"";
"01.08.2016 08:30";"26.2";"718.2";"749.3";"";"94";"Wind blowing from the west";"1";"";"";"100%.";" ";"";"";"22.6";"";"";"";"600-1000";"";"";"10.0";"25.1";"";"";"";"";"";"";
"31.07.2016 17:30";"26.2";"717.4";"748.4";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"";"";"600-1000";"";"";"10.0";"24.8";"";"";"";"";"";"";
"31.07.2016 08:30";"27.0";"719.8";"750.8";"";"94";"Wind blowing from the south";"1";"";"";"70 – 80%.";" ";"";"";"22.4";"";"";"";"600-1000";"";"";"10.0";"25.9";"";"";"";"";"";"";
"30.07.2016 17:30";"28.4";"718.4";"749.2";"";"91";"Wind blowing from the south";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"600-1000";"";"";"10.0";"26.7";"";"";"";"";"";"";
"30.07.2016 08:30";"28.0";"719.5";"750.4";"";"91";"Wind blowing from the south";"1";"";"";"50%.";" ";"";"";"23.2";"";"";"";"600-1000";"";"";"10.0";"26.3";"";"";"";"";"";"";
"29.07.2016 17:30";"32.4";"717.6";"748.0";"";"70";"Wind blowing from the north-west";"1";"";"";"50%.";" ";"";"";"";"33.2";"";"";"600-1000";"";"";"10.0";"26.3";"";"";"";"";"";"";
"29.07.2016 08:30";"27.0";"720.8";"751.9";"";"89";"Wind blowing from the south";"1";"";"";"70 – 80%.";" ";"";"";"22.8";"";"";"";"600-1000";"";"";"10.0";"25.0";"";"";"";"";"";"";
"28.07.2016 17:30";"31.0";"718.7";"749.3";"";"72";"Wind blowing from the south-west";"1";"";"";"50%.";" ";"";"";"";"32.0";"";"";"600-1000";"";"";"10.0";"25.4";"";"";"";"";"";"";
"28.07.2016 08:30";"27.0";"721.1";"752.2";"";"86";"Wind blowing from the south-west";"1";"";"";"70 – 80%.";" ";"";"";"22.0";"";"";"";"600-1000";"";"";"10.0";"24.4";"";"";"";"";"";"";
"27.07.2016 17:30";"28.0";"719.5";"750.4";"";"92";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"32.5";"";"";"600-1000";"";"";"10.0";"26.6";"";"";"";"";"";"";
"27.07.2016 08:30";"25.6";"720.9";"752.1";"";"95";"Wind blowing from the south";"1";"";"";"70 – 80%.";" ";"";"";"22.2";"";"";"";"600-1000";"";"";"10.0";"24.7";"";"";"";"";"";"";
"26.07.2016 17:30";"32.0";"718.7";"749.2";"";"72";"Wind blowing from the east";"1";"";"";"70 – 80%.";" ";"";"";"";"32.8";"";"";"600-1000";"";"";"10.0";"26.4";"";"";"";"";"";"";
"26.07.2016 08:30";"28.0";"721.1";"752.1";"";"86";"Wind blowing from the south";"1";"";"";"70 – 80%.";" ";"";"";"23.2";"";"";"";"600-1000";"";"";"10.0";"25.4";"";"";"";"";"";"";
"25.07.2016 17:30";"33.8";"718.5";"748.8";"";"66";"Wind blowing from the north-west";"1";"";"";"50%.";" ";"";"";"";"34.5";"";"";"600-1000";"";"";"10.0";"26.6";"";"";"";"";"";"";
"25.07.2016 08:30";"29.0";"720.5";"751.4";"";"85";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"23.8";"";"";"";"600-1000";"";"";"10.0";"26.2";"";"";"";"";"";"";
"24.07.2016 17:30";"32.2";"718.0";"748.4";"";"71";"Wind blowing from the north";"1";"";"";"50%.";" ";"";"";"";"33.0";"";"";"600-1000";"";"";"10.0";"26.4";"";"";"";"";"";"";
"24.07.2016 08:30";"28.4";"720.1";"751.0";"";"83";"Wind blowing from the south-west";"1";"";"";"50%.";" ";"";"";"22.6";"";"";"";"600-1000";"";"";"10.0";"25.3";"";"";"";"";"";"";
"23.07.2016 17:30";"32.2";"717.5";"747.9";"";"71";"Wind blowing from the north-east";"1";"";"";"70 – 80%.";" ";"";"";"";"33.2";"";"";"600-1000";"";"";"10.0";"26.4";"";"";"";"";"";"";
"23.07.2016 08:30";"27.0";"719.4";"750.4";"";"87";"Wind blowing from the south-west";"1";"";"";"70 – 80%.";" ";"";"";"23.0";"";"";"";"600-1000";"";"";"10.0";"24.7";"";"";"";"";"";"";
"22.07.2016 17:30";"29.0";"717.6";"748.3";"";"85";"Wind blowing from the north";"1";"";"";"70 – 80%.";" ";"";"";"";"32.5";"";"";"600-1000";"";"";"10.0";"26.2";"";"";"";"";"";"";
"22.07.2016 08:30";"26.0";"719.6";"750.7";"";"97";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.5";"";"";"";"600-1000";"";"";"2.0";"25.4";"";"";"";"";"";"";
"21.07.2016 17:30";"31.0";"717.8";"748.3";"";"83";"Wind blowing from the west";"1";"";"";"70 – 80%.";" ";"";"";"";"33.5";"";"";"600-1000";"";"";"10.0";"27.7";"";"";"";"";"";"";
"21.07.2016 08:30";"28.6";"720.4";"751.3";"";"88";"Wind blowing from the west";"1";"";"";"50%.";" ";"";"";"23.4";"";"";"";"600-1000";"";"";"10.0";"26.4";"";"";"";"";"";"";
"20.07.2016 17:30";"26.6";"718.5";"749.5";"";"98";"Wind blowing from the south-west";"1";"";"";"100%.";" ";"";"";"";"";"";"";"600-1000";"";"";"10.0";"26.3";"";"";"";"";"";"";
"20.07.2016 08:30";"27.8";"720.6";"751.6";"";"83";"Wind blowing from the south-west";"1";"";"";"50%.";" ";"";"";"23.4";"";"";"";"600-1000";"";"";"10.0";"24.6";"";"";"";"";"";"";
"19.07.2016 17:30";"32.6";"718.1";"748.5";"";"67";"Wind blowing from the north-west";"1";"";"";"50%.";" ";"";"";"";"34.0";"";"";"600-1000";"";"";"10.0";"25.6";"";"";"";"";"";"";
"19.07.2016 08:30";"27.6";"721.1";"752.1";"";"83";"Wind blowing from the west";"1";"";"";"70 – 80%.";" ";"";"";"22.6";"";"";"";"600-1000";"";"";"10.0";"24.4";"";"";"";"";"";"";
"18.07.2016 17:30";"29.0";"719.3";"750.1";"";"88";"Wind blowing from the south";"1";"";"";"100%.";" ";"";"";"";"31.5";"";"";"600-1000";"";"";"10.0";"26.8";"";"";"";"";"";"";
"18.07.2016 08:30";"26.8";"719.5";"750.5";"";"86";"Wind blowing from the west";"1";"";"";"100%.";" ";"";"";"22.6";"";"";"";"600-1000";"";"";"10.0";"24.2";"";"";"";"";"";"";
"17.07.2016 17:30";"29.4";"719.9";"750.7";"";"79";"Wind blowing from the west";"1";"";"";"70 – 80%.";" ";"";"";"";"30.5";"";"";"600-1000";"";"";"10.0";"25.4";"";"";"";"";"";"";
"17.07.2016 08:30";"26.0";"721.3";"752.5";"";"90";"Wind blowing from the south-west";"1";"";"";"100%.";" ";"";"";"22.5";"";"";"";"600-1000";"";"";"10.0";"24.3";"";"";"";"";"";"";
"16.07.2016 17:30";"27.2";"718.5";"749.5";"";"86";"Wind blowing from the west";"1";"";"";"100%.";" ";"";"";"";"28.0";"";"";"600-1000";"";"";"10.0";"24.6";"";"";"";"";"";"";
"16.07.2016 08:30";"25.6";"719.1";"750.3";"";"95";"Wind blowing from the south-west";"1";"";"";"100%.";" ";"";"";"21.5";"";"";"";"600-1000";"";"";"10.0";"24.7";"";"";"";"";"";"";
"15.07.2016 17:30";"28.4";"717.4";"748.2";"";"85";"Wind blowing from the south-west";"1";"";"";"100%.";" ";"";"";"";"29.0";"";"";"600-1000";"";"";"10.0";"25.6";"";"";"";"";"";"";
"15.07.2016 08:30";"27.0";"719.0";"750.0";"";"92";"Wind blowing from the west";"1";"";"";"100%.";" ";"";"";"23.5";"";"";"";"600-1000";"";"";"10.0";"25.6";"";"";"";"";"";"";
"14.07.2016 17:30";"29.4";"717.0";"747.7";"";"81";"Wind blowing from the west";"1";"";"";"70 – 80%.";" ";"";"";"";"31.5";"";"";"600-1000";"";"";"10.0";"25.7";"";"";"";"";"";"";
"14.07.2016 08:30";"27.8";"718.6";"749.5";"";"81";"Wind blowing from the south-west";"1";"";"";"50%.";" ";"";"";"22.8";"";"";"";"600-1000";"";"";"10.0";"24.3";"";"";"";"";"";"";
"13.07.2016 17:30";"29.0";"716.4";"747.1";"";"82";"Wind blowing from the south-west";"1";"";"";"70 – 80%.";" ";"";"";"";"30.0";"";"";"600-1000";"";"";"10.0";"25.6";"";"";"";"";"";"";
"13.07.2016 08:30";"27.0";"717.3";"748.2";"";"90";"Wind blowing from the south-west";"1";"";"";"70 – 80%.";" ";"";"";"23.0";"";"";"";"600-1000";"";"";"10.0";"25.3";"";"";"";"";"";"";
"12.07.2016 17:30";"27.2";"714.5";"745.3";"";"95";"Wind blowing from the south";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"600-1000";"";"";"10.0";"26.4";"";"";"";"";"";"";
"12.07.2016 08:30";"27.8";"715.8";"746.6";"";"97";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"23.2";"";"";"";"600-1000";"";"";"10.0";"27.2";"";"";"";"";"";"";
"11.07.2016 17:30";"28.6";"713.5";"744.1";"";"85";"Wind blowing from the north";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"600-1000";"";"";"10.0";"25.8";"";"";"";"";"";"";
"11.07.2016 08:30";"28.8";"715.2";"745.9";"";"94";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"23.2";"";"";"";"600-1000";"";"";"10.0";"27.7";"";"";"";"";"";"";
"10.07.2016 17:30";"28.8";"713.2";"743.8";"";"91";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"30.5";"";"";"600-1000";"";"";"10.0";"27.1";"";"";"";"";"";"";
"10.07.2016 08:30";"27.2";"714.8";"745.6";"";"95";"Wind blowing from the north-west";"1";"";"";"50%.";" ";"";"";"22.2";"";"";"";"600-1000";"";"";"10.0";"26.4";"";"";"";"";"";"";
