# Weather station Amreli, India, WMO_ID=42834,selection from 07.12.2015 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42834&lang=en
#
"Local time in Amreli";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"13.04.2016 08:30";"28.0";"748.4";"758.2";"";"72";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"22.4";"";"";"";"";"";"";"4.0";"22.4";"";"";"";"";"";"";
"12.04.2016 17:30";"38.2";"747.9";"757.4";"";"14";"Wind blowing from the north-west";"4";"";"";"no clouds";" ";"";"";"";"39.7";"";"";"";"";"";"10.0";"6.2";"";"";"";"";"";"";
"12.04.2016 08:30";"28.2";"748.4";"758.2";"";"59";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"25.5";"";"";"";"";"";"";"4.0";"19.3";"";"";"";"";"";"";
"11.04.2016 17:30";"37.4";"746.6";"756.1";"";"15";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"39.5";"";"";"";"";"";"10.0";"6.5";"";"";"";"";"";"";
"11.04.2016 08:30";"27.6";"749.5";"759.4";"";"61";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"4.0";"19.3";"";"";"";"";"";"";
"10.04.2016 17:30";"37.0";"746.8";"756.3";"";"20";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"39.2";"";"";"";"";"";"10.0";"10.6";"";"";"";"";"";"";
"10.04.2016 08:30";"26.8";"749.5";"759.4";"";"71";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"24.8";"";"";"";"";"";"";"4.0";"21.1";"";"";"";"";"";"";
"09.04.2016 17:30";"36.8";"746.5";"756.0";"";"21";"Wind blowing from the north-west";"4";"";"";"no clouds";" ";"";"";"";"38.2";"";"";"";"";"";"10.0";"10.8";"";"";"";"";"";"";
"09.04.2016 08:30";"24.4";"748.6";"758.5";"";"77";"Wind blowing from the north-west";"2";"";"";"20–30%.";" ";"";"";"22.1";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"20.1";"";"";"";"";"";"";
"08.04.2016 17:30";"36.0";"745.8";"755.3";"";"18";"Wind blowing from the west";"3";"";"";"no clouds";" ";"";"";"";"37.7";"";"";"";"";"";"10.0";"8.1";"";"";"";"";"";"";
"08.04.2016 08:30";"23.2";"748.2";"758.2";"";"73";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"20.7";"";"";"";"";"";"";"4.0";"18.0";"";"";"";"";"";"";
"07.04.2016 17:30";"36.6";"745.7";"755.2";"";"19";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"38.0";"";"";"";"";"";"10.0";"9.3";"";"";"";"";"";"";
"07.04.2016 08:30";"27.0";"748.8";"758.7";"";"66";"Wind blowing from the north-west";"3";"";"";"70 – 80%.";" ";"";"";"25.2";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"20.0";"";"";"";"";"";"";
"06.04.2016 17:30";"36.0";"746.3";"755.8";"";"26";"Wind blowing from the north-west";"3";"";"";"70 – 80%.";" ";"";"";"";"37.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"13.5";"";"";"";"";"";"";
"06.04.2016 08:30";"25.8";"747.8";"757.7";"";"75";"Wind blowing from the north-west";"2";"";"";"70 – 80%.";" ";"";"";"23.2";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"21.0";"";"";"";"";"";"";
"05.04.2016 17:30";"37.8";"744.7";"754.2";"";"17";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"39.1";"";"";"";"";"";"10.0";"8.6";"";"";"";"";"";"";
"05.04.2016 08:30";"24.0";"747.7";"757.7";"";"78";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"21.7";"";"";"";"";"";"";"4.0";"20.0";"";"";"";"";"";"";
"04.04.2016 17:30";"37.6";"746.7";"756.2";"";"19";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"38.7";"";"";"";"";"";"10.0";"10.6";"";"";"";"";"";"";
"04.04.2016 08:30";"25.2";"748.6";"758.5";"";"76";"Wind blowing from the north-west";"2";"";"";"50%.";" ";"";"";"22.5";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"20.6";"";"";"";"";"";"";
"03.04.2016 17:30";"38.2";"746.9";"756.4";"";"19";"Wind blowing from the north-west";"3";"";"";"50%.";" ";"";"";"";"39.2";"";"";"2500 or more, or no clouds.";"";"";"10.0";"10.5";"";"";"";"";"";"";
"03.04.2016 08:30";"26.2";"749.0";"758.9";"";"75";"Wind blowing from the north-west";"3";"";"";"50%.";" ";"";"";"24.3";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"21.4";"";"";"";"";"";"";
"02.04.2016 17:30";"39.0";"745.0";"754.4";"";"18";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"40.8";"";"";"";"";"";"10.0";"10.9";"";"";"";"";"";"";
"02.04.2016 08:30";"25.0";"747.7";"757.6";"";"86";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"4.0";"22.4";"";"";"";"";"";"";
"01.04.2016 17:30";"38.0";"744.3";"753.8";"";"20";"Wind blowing from the south-west";"2";"";"";"40%.";" ";"";"";"";"39.5";"";"";"2500 or more, or no clouds.";"";"";"10.0";"11.3";"";"";"";"";"";"";
"01.04.2016 08:30";"25.8";"747.7";"757.6";"";"76";"Wind blowing from the west";"3";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"4.0";"21.3";"";"";"";"";"";"";
"31.03.2016 17:30";"37.8";"746.0";"755.5";"";"11";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"39.4";"";"";"";"";"";"4.0";"3.0";"";"";"";"";"";"";
"31.03.2016 08:30";"23.6";"750.0";"760.0";"";"69";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"4.0";"17.5";"";"";"";"";"";"";
"30.03.2016 17:30";"39.0";"746.8";"756.3";"";"12";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"";"40.3";"";"";"";"";"";"10.0";"5.2";"";"";"";"";"";"";
"30.03.2016 08:30";"25.8";"749.8";"759.7";"";"67";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"21.2";"";"";"";"";"";"";"4.0";"19.3";"";"";"";"";"";"";
"29.03.2016 17:30";"38.0";"746.9";"756.4";"";"11";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"";"39.9";"";"";"";"";"";"4.0";"2.7";"";"";"";"";"";"";
"29.03.2016 08:30";"26.2";"750.0";"759.9";"";"34";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"21.7";"";"";"";"";"";"";"4.0";"9.1";"";"";"";"";"";"";
"28.03.2016 17:30";"38.6";"746.9";"756.4";"";"12";"Wind blowing from the west";"2";"";"";"50%.";" ";"";"";"";"39.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"4.2";"";"";"";"";"";"";
"28.03.2016 08:30";"25.2";"749.6";"759.5";"";"32";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"20.1";"";"";"";"";"";"";"4.0";"7.5";"";"";"";"";"";"";
"27.03.2016 17:30";"38.0";"746.8";"756.3";"";"10";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"40.0";"";"";"";"";"";"10.0";"0.9";"";"";"";"";"";"";
"27.03.2016 08:30";"26.8";"749.5";"759.4";"";"43";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"23.6";"";"";"";"";"";"";"4.0";"13.2";"";"";"";"";"";"";
"26.03.2016 17:30";"37.6";"747.2";"756.7";"";"13";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"39.4";"";"";"";"";"";"10.0";"4.6";"";"";"";"";"";"";
"25.03.2016 17:30";"37.8";"747.1";"756.6";"";"15";"Wind blowing from the north-west";"3";"";"";"50%.";" ";"";"";"";"40.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"7.3";"";"";"";"";"";"";
"25.03.2016 08:30";"26.6";"749.8";"759.7";"";"57";"Wind blowing from the north-west";"2";"";"";"50%.";" ";"";"";"25.3";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"17.4";"";"";"";"";"";"";
"24.03.2016 17:30";"40.0";"746.9";"756.3";"";"11";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"41.3";"";"";"";"";"";"10.0";"3.8";"";"";"";"";"";"";
"24.03.2016 08:30";"25.2";"749.5";"759.4";"";"47";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"21.5";"";"";"";"";"";"";"4.0";"13.2";"";"";"";"";"";"";
"23.03.2016 17:30";"39.8";"745.4";"754.8";"";"10";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"40.6";"";"";"";"";"";"10.0";"3.2";"";"";"";"";"";"";
"23.03.2016 08:30";"23.4";"748.3";"758.3";"";"36";"Wind blowing from the north-northwest";"2";"";"";"no clouds";" ";"";"";"20.6";"";"";"";"";"";"";"4.0";"7.4";"";"";"";"";"";"";
"22.03.2016 17:30";"";"";"755.3";"";"";"";"";"";"";"10%  or less, but not 0";" ";"";"";"";"39.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"2.2";"";"";"";"";"";"";
"22.03.2016 08:30";"24.4";"748.6";"758.5";"";"56";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"4.0";"15.1";"";"";"";"";"";"";
"21.03.2016 17:30";"37.0";"747.5";"757.0";"";"12";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"39.0";"";"";"";"";"";"10.0";"2.6";"";"";"";"";"";"";
"21.03.2016 08:30";"24.4";"749.9";"759.9";"";"55";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"22.6";"";"";"";"";"";"";"4.0";"14.7";"";"";"";"";"";"";
"20.03.2016 17:30";"36.8";"747.6";"757.1";"";"15";"Wind blowing from the north-west";"4";"";"";"no clouds";" ";"";"";"";"39.0";"";"";"";"";"";"10.0";"6.5";"";"";"";"";"";"";
"20.03.2016 08:30";"26.0";"750.0";"759.9";"";"49";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"23.6";"";"";"";"";"";"";"4.0";"14.3";"";"";"";"";"";"";
"19.03.2016 17:30";"37.2";"747.1";"756.6";"";"23";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"38.7";"";"";"";"";"";"10.0";"12.5";"";"";"";"";"";"";
"19.03.2016 08:30";"25.8";"749.5";"759.4";"";"58";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"4.0";"16.8";"";"";"";"";"";"";
"18.03.2016 08:30";"24.8";"749.5";"759.4";"";"67";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"23.4";"";"";"";"";"";"";"4.0";"18.2";"";"";"";"";"";"";
"17.03.2016 17:30";"36.0";"746.6";"756.1";"";"19";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"38.3";"";"";"";"";"";"10.0";"8.7";"";"";"";"";"";"";
"17.03.2016 08:30";"24.0";"749.1";"759.1";"";"59";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"22.1";"";"";"";"";"";"";"4.0";"15.4";"";"";"";"";"";"";
"16.03.2016 17:30";"35.4";"746.2";"755.8";"";"16";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"10.0";"5.6";"";"";"";"";"";"";
"16.03.2016 08:30";"23.6";"749.2";"759.2";"";"51";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"4.0";"12.9";"";"";"";"";"";"";
"15.03.2016 17:30";"34.0";"747.1";"756.7";"";"21";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"10.0";"8.5";"";"";"";"";"";"";
"15.03.2016 08:30";"22.8";"750.3";"760.3";"";"74";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"20.4";"";"";"";"";"";"";"4.0";"18.0";"";"";"";"";"";"";
"14.03.2016 17:30";"32.2";"748.0";"757.7";"";"23";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"33.8";"";"";"";"";"";"10.0";"8.7";"";"";"";"";"";"";
"14.03.2016 08:30";"21.6";"750.6";"760.7";"";"76";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"19.6";"";"";"";"";"";"";"4.0";"17.1";"";"";"";"";"";"";
"13.03.2016 17:30";"31.0";"747.3";"757.0";"";"35";"Wind blowing from the north-west";"5";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"10.0";"13.8";"";"";"";"";"";"";
"13.03.2016 08:30";"23.2";"749.8";"759.8";"";"78";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"19.8";"";"";"";"";"";"";"4.0";"19.1";"";"";"";"";"";"";
"12.03.2016 17:30";"33.2";"746.3";"755.9";"";"28";"Wind blowing from the north-west";"4";"";"";"50%.";" ";"";"";"";"34.9";"";"";"2500 or more, or no clouds.";"";"";"10.0";"12.5";"";"";"";"";"";"";
"12.03.2016 08:30";"22.6";"749.1";"759.1";"";"73";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"20.6";"";"";"";"";"";"";"4.0";"17.5";"";"";"";"";"";"";
"11.03.2016 17:30";"36.8";"746.9";"756.4";"";"17";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"38.4";"";"";"";"";"";"10.0";"7.9";"";"";"";"";"";"";
"11.03.2016 08:30";"23.8";"750.3";"760.3";"";"51";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"21.8";"";"";"";"";"";"";"4.0";"13.1";"";"";"";"";"";"";
"10.03.2016 17:30";"36.2";"747.3";"756.9";"";"18";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"37.8";"";"";"";"";"";"10.0";"7.9";"";"";"";"";"";"";
"10.03.2016 08:30";"23.2";"750.2";"760.2";"";"65";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"21.1";"";"";"";"";"";"";"4.0";"16.3";"";"";"";"";"";"";
"09.03.2016 17:30";"35.0";"747.1";"756.7";"";"19";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"36.4";"";"";"";"";"";"10.0";"8.0";"";"";"";"";"";"";
"09.03.2016 08:30";"23.0";"749.1";"759.1";"";"53";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"20.4";"";"";"";"";"";"";"4.0";"12.9";"";"";"";"";"";"";
"08.03.2016 17:30";"35.0";"746.3";"755.9";"";"20";"Wind blowing from the south-west";"3";"";"";"no clouds";" ";"";"";"";"36.0";"";"";"";"";"";"10.0";"8.6";"";"";"";"";"";"";
"08.03.2016 08:30";"22.8";"749.7";"759.7";"";"39";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"4.0";"8.0";"";"";"";"";"";"";
"07.03.2016 17:30";"34.2";"746.5";"756.1";"";"19";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"35.6";"";"";"";"";"";"4.0";"7.1";"";"";"";"";"";"";
"07.03.2016 08:30";"22.8";"749.7";"759.7";"";"53";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"20.2";"";"";"";"";"";"";"4.0";"12.7";"";"";"";"";"";"";
"06.03.2016 17:30";"33.2";"746.8";"756.4";"";"22";"Wind blowing from the west";"3";"";"";"no clouds";" ";"";"";"";"35.1";"";"";"";"";"";"10.0";"8.8";"";"";"";"";"";"";
"06.03.2016 08:30";"21.2";"749.5";"759.6";"";"82";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"18.6";"";"";"";"";"";"";"4.0";"18.0";"";"";"";"";"";"";
"05.03.2016 08:30";"21.8";"749.5";"759.5";"";"64";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"19.8";"";"";"";"";"";"";"4.0";"14.7";"";"";"";"";"";"";
"04.03.2016 17:30";"36.4";"747.2";"756.7";"";"15";"Wind blowing from the north-west";"2";"";"";"70 – 80%.";" ";"";"";"";"37.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"5.7";"";"";"";"";"";"";
"04.03.2016 08:30";"23.4";"750.7";"760.7";"";"57";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"19.7";"";"";"";"";"";"";"4.0";"14.3";"";"";"";"";"";"";
"03.03.2016 17:30";"35.2";"748.9";"758.5";"";"22";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"10.0";"10.7";"";"";"";"";"";"";
"03.03.2016 08:30";"23.4";"752.0";"762.0";"";"24";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"21.2";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"1.7";"";"";"";"";"";"";
"02.03.2016 17:30";"37.0";"747.4";"756.9";"";"16";"Wind blowing from the north-west";"2";"";"";"20–30%.";" ";"";"";"";"38.6";"";"";"2500 or more, or no clouds.";"";"";"4.0";"7.6";"";"";"";"";"";"";
"02.03.2016 08:30";"22.4";"749.6";"759.6";"";"53";"Wind blowing from the south-east";"1";"";"";"20–30%.";" ";"";"";"18.8";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"12.2";"";"";"";"";"";"";
"01.03.2016 17:30";"38.4";"746.7";"756.2";"";"18";"Wind blowing from the east";"2";"";"";"no clouds";" ";"";"";"";"39.4";"";"";"";"";"";"10.0";"10.3";"";"";"";"";"";"";
"01.03.2016 08:30";"23.4";"750.1";"760.1";"";"29";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.8";"";"";"";"";"";"";"4.0";"4.5";"";"";"";"";"";"";
"29.02.2016 17:30";"37.6";"748.4";"757.9";"";"12";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"38.8";"";"";"";"";"";"10.0";"4.1";"";"";"";"";"";"";
"29.02.2016 08:30";"20.2";"752.0";"762.1";"";"27";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"16.8";"";"";"";"";"";"";"4.0";"0.7";"";"";"";"";"";"";
"28.02.2016 17:30";"35.6";"749.2";"758.8";"";"14";"Wind blowing from the south-east";"2";"";"";"no clouds";" ";"";"";"";"37.5";"";"";"";"";"";"10.0";"4.6";"";"";"";"";"";"";
"28.02.2016 08:30";"23.8";"752.1";"762.1";"";"26";"Wind blowing from the north-east";"3";"";"";"no clouds";" ";"";"";"21.6";"";"";"";"";"";"";"4.0";"3.3";"";"";"";"";"";"";
"27.02.2016 17:30";"34.6";"749.2";"758.8";"";"14";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"";"36.8";"";"";"";"";"";"10.0";"3.0";"";"";"";"";"";"";
"27.02.2016 08:30";"22.8";"751.8";"761.8";"";"26";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"4.0";"2.1";"";"";"";"";"";"";
"26.02.2016 17:30";"34.2";"748.9";"758.5";"";"14";"Wind blowing from the north-east";"3";"";"";"50%.";" ";"";"";"";"35.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"2.9";"";"";"";"";"";"";
"26.02.2016 08:30";"18.2";"751.3";"761.5";"";"57";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"15.8";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"9.5";"";"";"";"";"";"";
"25.02.2016 08:30";"18.2";"752.1";"762.3";"";"43";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"4.0";"5.5";"";"";"";"";"";"";
"24.02.2016 17:30";"35.0";"746.3";"755.9";"";"11";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"";"36.0";"";"";"";"";"";"10.0";"-0.2";"";"";"";"";"";"";
"24.02.2016 08:30";"17.4";"752.4";"762.6";"";"34";"Wind blowing from the north-west";"2";"";"";"20–30%.";" ";"";"";"15.6";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"1.2";"";"";"";"";"";"";
"23.02.2016 08:30";"20.6";"750.8";"760.9";"";"29";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"17.5";"";"";"";"";"";"";"4.0";"2.1";"";"";"";"";"";"";
"22.02.2016 17:30";"30.8";"749.4";"759.1";"";"32";"Wind blowing from the north-east";"3";"";"";"50%.";" ";"";"";"";"33.2";"";"";"2500 or more, or no clouds.";"";"";"10.0";"12.1";"";"";"";"";"";"";
"22.02.2016 08:30";"19.0";"752.2";"762.4";"";"32";"Wind blowing from the north-west";"3";"";"";"50%.";" ";"";"";"15.4";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"2.0";"";"";"";"";"";"";
"21.02.2016 17:30";"31.2";"748.8";"758.5";"";"16";"Wind blowing from the north-west";"3";"";"";"50%.";" ";"";"";"";"32.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"2.8";"";"";"";"";"";"";
"21.02.2016 08:30";"19.8";"751.9";"762.1";"";"52";"Wind blowing from the north-west";"5";"";"";"70 – 80%.";" ";"";"";"18.2";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"9.7";"";"";"";"";"";"";
"20.02.2016 17:30";"29.0";"750.4";"760.2";"";"25";"Wind blowing from the north-west";"3";"";"";"70 – 80%.";" ";"";"";"";"32.4";"";"";"2500 or more, or no clouds.";"";"";"10.0";"7.3";"";"";"";"";"";"";
"20.02.2016 08:30";"22.4";"752.6";"762.7";"";"61";"Wind blowing from the south-west";"3";"";"";"70 – 80%.";" ";"";"";"20.8";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"14.6";"";"";"";"";"";"";
"19.02.2016 17:30";"31.0";"749.1";"758.8";"";"44";"Wind blowing from the south-west";"2";"";"";"70 – 80%.";" ";"";"";"";"33.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"17.2";"";"";"";"";"";"";
"19.02.2016 08:30";"21.8";"751.0";"761.1";"";"82";"Wind blowing from the north-west";"2";"";"";"20–30%.";" ";"";"";"20.5";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"18.6";"";"";"";"";"";"";
"18.02.2016 17:30";"32.0";"747.7";"757.4";"";"40";"Wind blowing from the south-east";"4";"";"";"no clouds";" ";"";"";"";"34.9";"";"";"";"";"";"10.0";"16.9";"";"";"";"";"";"";
"18.02.2016 08:30";"21.4";"750.1";"760.2";"";"79";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"19.4";"";"";"";"";"";"";"4.0";"17.5";"";"";"";"";"";"";
"17.02.2016 17:30";"32.0";"747.9";"757.6";"";"38";"Wind blowing from the south-west";"2";"";"";"70 – 80%.";" ";"";"";"";"33.5";"";"";"2500 or more, or no clouds.";"";"";"10.0";"16.1";"";"";"";"";"";"";
"17.02.2016 08:30";"21.2";"750.4";"760.5";"";"59";"Wind blowing from the north-east";"2";"";"";"70 – 80%.";" ";"";"";"18.6";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"12.8";"";"";"";"";"";"";
"16.02.2016 17:30";"31.0";"748.5";"758.2";"";"23";"Wind blowing from the south";"1";"";"";"50%.";" ";"";"";"";"32.3";"";"";"2500 or more, or no clouds.";"";"";"10.0";"7.7";"";"";"";"";"";"";
"16.02.2016 08:30";"18.6";"750.9";"761.1";"";"43";"Wind blowing from the north";"2";"";"";"no clouds";" ";"";"";"15.7";"";"";"";"";"";"";"4.0";"5.6";"";"";"";"";"";"";
"15.02.2016 17:30";"29.8";"749.2";"759.0";"";"17";"Wind blowing from the north";"2";"";"";"no clouds";" ";"";"";"";"30.6";"";"";"";"";"";"10.0";"1.9";"";"";"";"";"";"";
"15.02.2016 08:30";"16.8";"751.4";"761.7";"";"31";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"12.6";"";"";"";"";"";"";"4.0";"-0.5";"";"";"";"";"";"";
"14.02.2016 17:30";"27.6";"749.2";"759.0";"";"20";"Wind blowing from the north-east";"2";"";"";"no clouds";" ";"";"";"";"29.5";"";"";"";"";"";"10.0";"2.4";"";"";"";"";"";"";
"14.02.2016 08:30";"14.4";"751.9";"762.2";"";"50";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"12.6";"";"";"";"";"";"";"4.0";"4.0";"";"";"";"";"";"";
"13.02.2016 17:30";"27.4";"749.4";"759.3";"";"28";"Wind blowing from the north-west";"5";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"10.0";"7.2";"";"";"";"";"";"";
"13.02.2016 08:30";"16.4";"750.9";"761.2";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"4.0";"12.4";"";"";"";"";"";"";
"12.02.2016 17:30";"27.4";"748.2";"758.0";"";"30";"Wind blowing from the north-west";"4";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"10.0";"8.3";"";"";"";"";"";"";
"12.02.2016 08:30";"16.8";"750.1";"760.3";"";"72";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"13.7";"";"";"";"";"";"";"4.0";"11.7";"";"";"";"";"";"";
"11.02.2016 17:30";"29.6";"747.5";"757.3";"";"25";"Wind blowing from the south-west";"3";"";"";"no clouds";" ";"";"";"";"31.2";"";"";"";"";"";"10.0";"7.5";"";"";"";"";"";"";
"11.02.2016 08:30";"17.2";"749.5";"759.7";"";"82";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"15.6";"";"";"";"";"";"";"4.0";"14.0";"";"";"";"";"";"";
"10.02.2016 17:30";"29.2";"747.6";"757.4";"";"17";"Wind blowing from the north-west";"3";"";"";"no clouds";" ";"";"";"";"31.3";"";"";"";"";"";"10.0";"2.1";"";"";"";"";"";"";
"10.02.2016 08:30";"16.8";"750.0";"760.2";"";"41";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"13.8";"";"";"";"";"";"";"4.0";"3.4";"";"";"";"";"";"";
