# Weather station Surendranagar, India, WMO_ID=42740,selection from 07.12.2015 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42740&lang=en
#
"Local time in Surendranagar";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"02.06.2016 17:30";"41.0";"746.2";"752.2";"";"29";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"42.0";"";"";"";"";"";"10.0";"19.7";"";"";"";"";"";"";
"02.06.2016 08:30";"30.2";"749.8";"756.1";"";"69";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"28.2";"";"";"";"";"";"";"4.0";"23.9";"";"";"";"";"";"";
"01.06.2016 17:30";"40.0";"746.5";"752.5";"";"31";"Wind blowing from the south-west";"2";"";"";"20–30%.";" ";"";"";"";"41.3";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"19.9";"";"";"";"";"";"";
"01.06.2016 08:30";"30.8";"750.7";"757.0";"";"67";"Wind blowing from the south-west";"2";"";"";"20–30%.";" ";"";"";"28.1";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"23.9";"";"";"";"";"";"";
"31.05.2016 17:30";"40.0";"746.3";"752.3";"";"34";"Wind blowing from the south-west";"1";"";"";"20–30%.";" ";"";"";"";"41.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"21.4";"";"";"";"";"";"";
"31.05.2016 08:30";"31.2";"749.4";"755.7";"";"64";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"28.7";"";"";"";"";"";"";"4.0";"23.7";"";"";"";"";"";"";
"30.05.2016 17:30";"39.2";"744.5";"750.6";"";"39";"Wind blowing from the west";"3";"";"";"20–30%.";" ";"";"";"";"41.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"22.9";"";"";"";"";"";"";
"30.05.2016 08:30";"30.8";"747.8";"754.0";"";"67";"Wind blowing from the south-west";"2";"";"";"20–30%.";" ";"";"";"29.0";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"23.9";"";"";"";"";"";"";
"29.05.2016 17:30";"38.2";"745.2";"751.3";"";"43";"Wind blowing from the north-west";"3";"";"";"40%.";" ";"";"";"";"40.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"23.4";"";"";"";"";"";"";
"29.05.2016 08:30";"31.0";"748.7";"754.9";"";"66";"Wind blowing from the south-west";"3";"";"";"20–30%.";" ";"";"";"28.4";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"23.8";"";"";"";"";"";"";
"28.05.2016 17:30";"39.8";"745.9";"751.9";"";"39";"Wind blowing from the west";"2";"";"";"20–30%.";" ";"";"";"";"41.5";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"23.3";"";"";"";"";"";"";
"28.05.2016 08:30";"30.4";"749.8";"756.1";"";"70";"Wind blowing from the north-west";"2";"";"";"20–30%.";" ";"";"";"28.7";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"24.4";"";"";"";"";"";"";
"27.05.2016 17:30";"40.0";"746.6";"752.7";"";"35";"Wind blowing from the north-west";"3";"";"";"20–30%.";" ";"";"";"";"41.3";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"21.8";"";"";"";"";"";"";
"27.05.2016 08:30";"31.0";"749.9";"756.2";"";"71";"Wind blowing from the west";"1";"";"";"20–30%.";" ";"";"";"28.8";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"25.1";"";"";"";"";"";"";
"26.05.2016 17:30";"39.8";"745.4";"751.4";"";"41";"Wind blowing from the south-west";"2";"";"";"20–30%.";" ";"";"";"";"42.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"24.4";"";"";"";"";"";"";
"26.05.2016 08:30";"31.4";"748.2";"754.4";"";"";"Wind blowing from the south-west";"2";"";"";"20–30%.";" ";"";"";"29.0";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"";"";"";"";"";"";"";
"25.05.2016 17:30";"40.0";"745.0";"751.0";"";"33";"Wind blowing from the south-west";"2";"";"";"20–30%.";" ";"";"";"";"41.0";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"20.7";"";"";"";"";"";"";
"25.05.2016 08:30";"31.0";"748.7";"754.9";"";"67";"Wind blowing from the west";"2";"";"";"40%.";" ";"";"";"28.7";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"24.1";"";"";"";"";"";"";
"24.05.2016 17:30";"41.0";"745.0";"751.0";"";"30";"Wind blowing from the north-west";"2";"";"";"20–30%.";" ";"";"";"";"42.0";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"20.1";"";"";"";"";"";"";
"24.05.2016 08:30";"31.4";"749.2";"755.4";"";"64";"Wind blowing from the west";"3";"";"";"50%.";" ";"";"";"29.4";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"23.9";"";"";"";"";"";"";
"23.05.2016 17:30";"39.8";"745.6";"751.6";"";"31";"Wind blowing from the south-west";"4";"";"";"no clouds";" ";"";"";"";"41.8";"";"";"";"";"";"10.0";"19.6";"";"";"";"";"";"";
"23.05.2016 08:30";"31.0";"748.5";"754.7";"";"66";"Wind blowing from the south-west";"2";"";"";"20–30%.";" ";"";"";"28.9";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"23.8";"";"";"";"";"";"";
"22.05.2016 17:30";"40.2";"744.7";"750.7";"";"29";"Wind blowing from the south-west";"3";"";"";"no clouds";" ";"";"";"";"41.8";"";"";"";"";"";"10.0";"19.0";"";"";"";"";"";"";
"22.05.2016 08:30";"30.8";"748.1";"754.3";"";"65";"Wind blowing from the south-west";"2";"";"";"20–30%.";" ";"";"";"28.6";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"23.6";"";"";"";"";"";"";
"21.05.2016 17:30";"41.0";"743.7";"749.7";"";"30";"Wind blowing from the south-west";"3";"";"";"no clouds";" ";"";"";"";"42.8";"";"";"";"";"";"10.0";"20.1";"";"";"";"";"";"";
"21.05.2016 08:30";"31.2";"746.8";"753.0";"";"67";"Wind blowing from the south-west";"3";"";"";"no clouds";" ";"";"";"28.8";"";"";"";"";"";"";"4.0";"24.3";"";"";"";"";"";"";
"20.05.2016 17:30";"41.2";"742.1";"748.1";"";"27";"Wind blowing from the west";"3";"";"";"no clouds";" ";"";"";"";"43.0";"";"";"";"";"";"10.0";"18.4";"";"";"";"";"";"";
"20.05.2016 08:30";"31.0";"745.4";"751.6";"";"71";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"28.5";"";"";"";"";"";"";"4.0";"25.1";"";"";"";"";"";"";
"19.05.2016 17:30";"45.8";"741.8";"747.7";"";"13";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"";"47.5";"";"";"";"";"";"10.0";"11.5";"";"";"";"";"";"";
"19.05.2016 08:30";"32.8";"744.8";"751.0";"";"51";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"28.8";"";"";"";"";"";"";"4.0";"21.3";"";"";"";"";"";"";
"18.05.2016 17:30";"47.0";"741.9";"747.8";"";"18";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"47.8";"";"";"";"";"";"10.0";"16.8";"";"";"";"";"";"";
"18.05.2016 08:30";"32.0";"745.5";"751.7";"";"49";"Wind blowing from the west";"3";"";"";"no clouds";" ";"";"";"28.8";"";"";"";"";"";"";"4.0";"19.9";"";"";"";"";"";"";
"17.05.2016 17:30";"44.0";"743.1";"749.0";"";"21";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"45.3";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"17.0";"";"";"";"";"";"";
"17.05.2016 08:30";"30.4";"747.5";"753.8";"";"69";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"27.7";"";"";"";"";"";"";"4.0";"24.1";"";"";"";"";"";"";
"16.05.2016 17:30";"43.0";"744.5";"750.5";"";"20";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"44.3";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"15.8";"";"";"";"";"";"";
"16.05.2016 08:30";"29.8";"748.8";"755.1";"";"70";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"26.8";"";"";"";"";"";"";"4.0";"23.7";"";"";"";"";"";"";
"15.05.2016 17:30";"42.6";"747.1";"753.1";"";"18";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"";"44.0";"";"";"";"";"";"10.0";"13.7";"";"";"";"";"";"";
"15.05.2016 08:30";"30.4";"750.2";"756.5";"";"64";"Wind blowing from the west";"3";"";"";"no clouds";" ";"";"";"27.2";"";"";"";"";"";"";"4.0";"22.8";"";"";"";"";"";"";
"14.05.2016 17:30";"41.8";"747.2";"753.2";"";"20";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"";"43.3";"";"";"";"";"";"10.0";"14.8";"";"";"";"";"";"";
"14.05.2016 08:30";"30.4";"750.0";"756.3";"";"65";"Wind blowing from the west";"3";"";"";"no clouds";" ";"";"";"26.9";"";"";"";"";"";"";"4.0";"23.1";"";"";"";"";"";"";
"13.05.2016 17:30";"42.8";"746.8";"752.8";"";"18";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"44.3";"";"";"";"";"";"10.0";"14.0";"";"";"";"";"";"";
"13.05.2016 08:30";"30.8";"748.9";"755.2";"";"65";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"27.7";"";"";"";"";"";"";"4.0";"23.6";"";"";"";"";"";"";
"12.05.2016 17:30";"42.8";"745.9";"751.9";"";"20";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"44.3";"";"";"";"";"";"10.0";"15.5";"";"";"";"";"";"";
"12.05.2016 08:30";"30.2";"749.6";"755.9";"";"72";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"27.2";"";"";"";"";"";"";"4.0";"24.5";"";"";"";"";"";"";
"11.05.2016 17:30";"42.0";"747.1";"753.1";"";"21";"Wind blowing from the west";"2";"";"";"20–30%.";" ";"";"";"";"43.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"15.6";"";"";"";"";"";"";
"11.05.2016 08:30";"29.0";"751.0";"757.3";"";"76";"Wind blowing from the west";"1";"";"";"no clouds";"Haze. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"27.1";"";"";"";"";"";"";"4.0";"24.4";"";"";"";"";"";"";
"10.05.2016 17:30";"42.2";"747.1";"753.1";"";"21";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"";"43.3";"";"";"";"";"";"10.0";"15.5";"";"";"";"";"";"";
"10.05.2016 08:30";"31.2";"751.1";"757.4";"";"63";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"28.4";"";"";"";"";"";"";"4.0";"23.4";"";"";"";"";"";"";
"09.05.2016 17:30";"42.2";"746.5";"752.5";"";"21";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"43.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"15.5";"";"";"";"";"";"";
"09.05.2016 08:30";"29.6";"750.9";"757.2";"";"72";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"26.8";"";"";"";"";"";"";"4.0";"24.1";"";"";"";"";"";"";
"08.05.2016 17:30";"41.8";"748.0";"754.0";"";"22";"Wind blowing from the west";"1";"";"";"20–30%.";" ";"";"";"";"42.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"15.8";"";"";"";"";"";"";
"08.05.2016 08:30";"29.4";"751.3";"757.6";"";"68";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"27.2";"";"";"";"";"";"";"4.0";"23.0";"";"";"";"";"";"";
"07.05.2016 17:30";"40.8";"747.2";"753.2";"";"23";"Wind blowing from the west";"1";"";"";"20–30%.";" ";"";"";"";"41.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"16.0";"";"";"";"";"";"";
"07.05.2016 08:30";"29.0";"750.4";"756.7";"";"71";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"26.8";"";"";"";"";"";"";"4.0";"23.2";"";"";"";"";"";"";
"06.05.2016 17:30";"39.0";"747.4";"753.5";"";"27";"Calm, no wind";"0";"";"";"40%.";" ";"";"";"";"40.3";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"16.8";"";"";"";"";"";"";
"06.05.2016 08:30";"29.0";"751.0";"757.3";"";"70";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"26.7";"";"";"";"";"";"";"4.0";"22.9";"";"";"";"";"";"";
"05.05.2016 17:30";"39.8";"747.0";"753.1";"";"22";"Wind blowing from the north";"1";"";"";"20–30%.";" ";"";"";"";"41.3";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"14.4";"";"";"";"";"";"";
"05.05.2016 08:30";"28.4";"750.9";"757.2";"";"60";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"25.6";"";"";"";"";"";"";"4.0";"19.9";"";"";"";"";"";"";
"04.05.2016 17:30";"39.8";"746.8";"752.9";"";"19";"Wind blowing from the west";"2";"";"";"20–30%.";" ";"";"";"";"40.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"12.4";"";"";"";"";"";"";
"04.05.2016 08:30";"29.2";"750.1";"756.4";"";"75";"Wind blowing from the south-west";"2";"";"";"20–30%.";" ";"";"";"26.6";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"24.3";"";"";"";"";"";"";
"03.05.2016 17:30";"40.8";"747.2";"753.2";"";"21";"Wind blowing from the south-west";"3";"";"";"20–30%.";" ";"";"";"";"42.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"14.1";"";"";"";"";"";"";
"03.05.2016 08:30";"28.8";"750.2";"756.5";"";"68";"Wind blowing from the north";"2";"";"";"no clouds";" ";"";"";"25.8";"";"";"";"";"";"";"4.0";"22.3";"";"";"";"";"";"";
"02.05.2016 17:30";"40.8";"747.2";"753.2";"";"22";"Wind blowing from the west";"2";"";"";"20–30%.";" ";"";"";"";"42.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"15.5";"";"";"";"";"";"";
"02.05.2016 08:30";"30.6";"749.8";"756.1";"";"60";"Wind blowing from the west";"2";"";"";"20–30%.";" ";"";"";"27.8";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"22.1";"";"";"";"";"";"";
"01.05.2016 17:30";"41.4";"747.1";"753.1";"";"21";"Wind blowing from the south-west";"3";"";"";"20–30%.";" ";"";"";"";"42.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"14.6";"";"";"";"";"";"";
"01.05.2016 08:30";"30.2";"750.2";"756.5";"";"51";"Wind blowing from the west";"2";"";"";"no clouds";" ";"";"";"27.0";"";"";"";"";"";"";"4.0";"19.0";"";"";"";"";"";"";
"30.04.2016 17:30";"42.2";"748.0";"754.0";"";"18";"Wind blowing from the south-west";"1";"";"";"20–30%.";" ";"";"";"";"43.7";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"12.9";"";"";"";"";"";"";
"30.04.2016 08:30";"30.6";"750.7";"757.0";"";"58";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"26.7";"";"";"";"";"";"";"4.0";"21.4";"";"";"";"";"";"";
"29.04.2016 17:30";"43.0";"747.7";"753.7";"";"16";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"44.3";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"12.3";"";"";"";"";"";"";
"29.04.2016 08:30";"30.2";"750.4";"756.7";"";"59";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"26.7";"";"";"";"";"";"";"4.0";"21.3";"";"";"";"";"";"";
"28.04.2016 17:30";"42.0";"747.2";"753.2";"";"18";"Wind blowing from the south-west";"1";"";"";"20–30%.";" ";"";"";"";"43.3";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"13.1";"";"";"";"";"";"";
"28.04.2016 08:30";"29.0";"750.7";"757.0";"";"57";"Wind blowing from the north-west";"2";"";"";"20–30%.";" ";"";"";"25.2";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"19.5";"";"";"";"";"";"";
"27.04.2016 17:30";"40.0";"748.4";"754.5";"";"16";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"41.3";"";"";"";"";"";"10.0";"9.3";"";"";"";"";"";"";
"27.04.2016 08:30";"28.8";"751.7";"758.0";"";"34";"Wind blowing from the north-west";"2";"";"";"20–30%.";" ";"";"";"25.6";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"11.5";"";"";"";"";"";"";
"26.04.2016 17:30";"37.0";"749.7";"755.8";"";"24";"Wind blowing from the north-west";"1";"";"";"50%.";" ";"";"";"";"38.8";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"13.2";"";"";"";"";"";"";
