# Weather station Malegaon, India, WMO_ID=42925,selection from 28.05.2013 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42925&lang=en
#
"Local time in Malegaon";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"13.05.2017 17:30";"42.0";"715.7";"750.4";"";"21";"";"";"";"";"";" ";"";"";"";"43.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"15.1";"";"";"";"";"";"";
"13.05.2017 08:30";"34.0";"719.7";"755.5";"";"36";"";"";"";"";"no clouds";" ";"";"";"29.2";"";"";"";"";"";"";"4.0";"16.8";"";"";"";"";"";"";
"12.05.2017 17:30";"41.2";"716.2";"751.0";"";"20";"";"";"";"";"no clouds";" ";"";"";"";"43.4";"";"";"";"";"";"10.0";"14.3";"";"";"";"";"";"";
"12.05.2017 08:30";"31.2";"720.1";"756.3";"";"37";"";"";"";"";"no clouds";" ";"";"";"27.0";"";"";"";"";"";"";"4.0";"15.0";"";"";"";"";"";"";
"11.05.2017 17:30";"39.6";"717.0";"752.1";"";"17";"";"";"";"";"no clouds";" ";"";"";"";"43.0";"";"";"";"";"";"10.0";"10.3";"";"";"";"";"";"";
"11.05.2017 08:30";"31.4";"720.0";"756.2";"";"34";"";"";"";"";"no clouds";" ";"";"";"25.8";"";"";"";"";"";"";"4.0";"13.9";"";"";"";"";"";"";
"10.05.2017 17:30";"41.2";"716.3";"751.1";"";"16";"";"";"";"";"no clouds";" ";"";"";"";"44.0";"";"";"";"";"";"10.0";"11.1";"";"";"";"";"";"";
"10.05.2017 08:30";"29.0";"720.2";"756.7";"";"44";"Wind blowing from the north";"0";"";"";"no clouds";" ";"";"";"24.4";"";"";"";"";"";"";"4.0";"15.7";"";"";"";"";"";"";
"09.05.2017 17:30";"39.4";"716.3";"751.3";"";"15";"Wind blowing from the north";"0";"";"";"no clouds";" ";"";"";"";"42.8";"";"";"";"";"";"10.0";"8.1";"";"";"";"";"";"";
"09.05.2017 08:30";"30.0";"720.2";"756.6";"";"37";"";"";"";"";"no clouds";" ";"";"";"24.6";"";"";"";"";"";"";"4.0";"13.7";"";"";"";"";"";"";
"08.05.2017 17:30";"40.2";"716.9";"751.9";"";"17";"";"";"";"";"";" ";"";"";"";"43.6";"";"";"2500 or more, or no clouds.";"";"";"10.0";"10.9";"";"";"";"";"";"";
"08.05.2017 08:30";"30.2";"720.9";"757.3";"";"35";"";"";"";"";"no clouds";" ";"";"";"24.8";"";"";"";"";"";"";"4.0";"13.1";"";"";"";"";"";"";
"07.05.2017 17:30";"37.4";"717.9";"753.3";"";"27";"Wind blowing from the north";"0";"";"";"no clouds";" ";"";"";"";"43.0";"";"";"";"";"";"10.0";"15.3";"";"";"";"";"";"";
"07.05.2017 08:30";"";"";"757.1";"";"";"Wind blowing from the north-northeast";"9";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"";"";"";"";"12.2";"";"";"";"";"";"";
"06.05.2017 17:30";"39.4";"717.9";"753.0";"";"19";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"";"41.0";"";"";"";"";"";"10.0";"11.6";"";"";"";"";"";"";
"06.05.2017 08:30";"32.8";"721.0";"757.0";"";"31";"Wind blowing from the west";"0";"";"";"no clouds";" ";"";"";"26.4";"";"";"";"";"";"";"4.0";"13.7";"";"";"";"";"";"";
"05.05.2017 17:30";"41.0";"717.1";"752.0";"";"16";"Wind blowing from the north";"0";"";"";"no clouds";" ";"";"";"";"44.0";"";"";"";"";"";"10.0";"10.7";"";"";"";"";"";"";
"05.05.2017 08:30";"33.2";"720.9";"756.9";"";"32";"";"";"";"";"";" ";"";"";"26.4";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"14.2";"";"";"";"";"";"";
"04.05.2017 17:30";"40.2";"717.9";"752.9";"";"16";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"";"43.2";"";"";"";"";"";"10.0";"9.7";"";"";"";"";"";"";
"04.05.2017 08:30";"31.6";"721.1";"757.3";"";"31";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"26.8";"";"";"";"";"";"";"4.0";"12.4";"";"";"";"";"";"";
"03.05.2017 17:30";"40.6";"718.0";"753.0";"";"16";"";"";"";"";"no clouds";" ";"";"";"";"42.0";"";"";"";"";"";"10.0";"9.9";"";"";"";"";"";"";
"03.05.2017 08:30";"31.0";"721.1";"757.4";"";"69";"Wind blowing from the north";"0";"";"";"no clouds";" ";"";"";"26.0";"";"";"";"";"";"";"4.0";"24.7";"";"";"";"";"";"";
"02.05.2017 17:30";"39.2";"718.0";"753.2";"";"17";"";"";"";"";"no clouds";" ";"";"";"";"42.2";"";"";"";"";"";"10.0";"9.6";"";"";"";"";"";"";
"02.05.2017 08:30";"29.2";"721.1";"757.6";"";"30";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"23.6";"";"";"";"";"";"";"4.0";"9.8";"";"";"";"";"";"";
"01.05.2017 17:30";"40.2";"717.3";"752.3";"";"16";"Wind blowing from the north";"0";"";"";"no clouds";" ";"";"";"";"42.4";"";"";"";"";"";"10.0";"9.7";"";"";"";"";"";"";
"01.05.2017 08:30";"25.2";"720.3";"757.3";"";"54";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.8";"";"";"";"";"";"";"4.0";"15.1";"";"";"";"";"";"";
"30.04.2017 17:30";"32.4";"718.0";"754.0";"";"28";"Wind blowing from the west";"";"";"";"no clouds";" ";"";"";"";"40.2";"";"";"";"";"";"10.0";"11.7";"";"";"";"";"";"";
"30.04.2017 08:30";"27.4";"721.2";"757.9";"";"37";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"23.4";"";"";"";"";"";"";"4.0";"11.4";"";"";"";"";"";"";
"29.04.2017 17:30";"39.0";"718.2";"753.4";"";"18";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"";"41.6";"";"";"";"";"";"10.0";"10.3";"";"";"";"";"";"";
"29.04.2017 08:30";"29.2";"721.1";"757.6";"";"38";"Wind blowing from the south";"0";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"4.0";"13.5";"";"";"";"";"";"";
"28.04.2017 17:30";"39.0";"717.4";"752.5";"";"16";"Wind blowing from the west";"0";"";"";"no clouds";" ";"";"";"";"42.0";"";"";"";"";"";"10.0";"8.5";"";"";"";"";"";"";
"28.04.2017 08:30";"29.4";"721.1";"757.6";"";"33";"Wind blowing from the east";"";"";"";"no clouds";" ";"";"";"24.2";"";"";"";"";"";"";"4.0";"11.4";"";"";"";"";"";"";
"27.04.2017 17:30";"39.2";"717.4";"752.5";"";"19";"Wind blowing from the west";"";"";"";"no clouds";" ";"";"";"";"42.0";"";"";"";"";"";"10.0";"11.3";"";"";"";"";"";"";
"27.04.2017 08:30";"26.4";"721.2";"758.1";"";"53";"Wind blowing from the west";"0";"";"";"no clouds";" ";"";"";"21.4";"";"";"";"";"";"";"4.0";"16.0";"";"";"";"";"";"";
"26.04.2017 17:30";"38.2";"718.1";"753.4";"";"15";"Wind blowing from the west";"0";"";"";"no clouds";" ";"";"";"";"40.8";"";"";"";"";"";"10.0";"6.9";"";"";"";"";"";"";
"25.04.2017 17:30";"37.6";"717.5";"752.8";"";"14";"";"";"";"";"no clouds";" ";"";"";"";"40.8";"";"";"";"";"";"10.0";"6.2";"";"";"";"";"";"";
"25.04.2017 08:30";"26.0";"721.3";"758.2";"";"43";"";"";"";"";"";" ";"";"";"20.2";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"12.6";"";"";"";"";"";"";
"24.04.2017 17:30";"36.8";"718.2";"753.6";"";"21";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"";"39.6";"";"";"";"";"";"10.0";"11.3";"";"";"";"";"";"";
"24.04.2017 08:30";"26.2";"721.1";"758.0";"";"49";"";"";"";"";"no clouds";" ";"";"";"20.4";"";"";"";"";"";"";"4.0";"14.5";"";"";"";"";"";"";
"23.04.2017 17:30";"36.4";"717.2";"752.6";"";"19";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"";"39.4";"";"";"";"";"";"10.0";"8.9";"";"";"";"";"";"";
"23.04.2017 08:30";"27.6";"721.2";"757.9";"";"42";"Wind blowing from the west";"";"";"";"no clouds";" ";"";"";"21.8";"";"";"";"";"";"";"4.0";"13.5";"";"";"";"";"";"";
"22.04.2017 17:30";"37.8";"716.2";"751.4";"";"15";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"";"40.2";"";"";"";"";"";"10.0";"7.3";"";"";"";"";"";"";
"22.04.2017 08:30";"27.6";"720.2";"756.9";"";"36";"";"";"";"";"";" ";"";"";"23.2";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"11.2";"";"";"";"";"";"";
"21.04.2017 17:30";"38.4";"716.2";"751.4";"";"14";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"";"42.4";"";"";"";"";"";"10.0";"6.6";"";"";"";"";"";"";
"21.04.2017 08:30";"27.8";"717.2";"753.7";"";"32";"";"";"";"";"";" ";"";"";"23.8";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"9.5";"";"";"";"";"";"";
"20.04.2017 17:30";"39.8";"715.9";"750.9";"";"11";"Wind blowing from the north";"0";"";"";"no clouds";" ";"";"";"";"43.8";"";"";"";"";"";"10.0";"4.1";"";"";"";"";"";"";
"20.04.2017 08:30";"30.0";"719.0";"755.3";"";"23";"";"";"";"";"";" ";"";"";"25.2";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"6.5";"";"";"";"";"";"";
"19.04.2017 17:30";"39.8";"715.9";"750.9";"";"10";"";"";"";"";"no clouds";" ";"";"";"";"43.4";"";"";"";"";"";"10.0";"3.2";"";"";"";"";"";"";
"19.04.2017 08:30";"27.8";"719.9";"756.5";"";"28";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"23.2";"";"";"";"";"";"";"4.0";"7.9";"";"";"";"";"";"";
"18.04.2017 17:30";"41.0";"716.3";"751.2";"";"9";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"";"44.6";"";"";"";"";"";"10.0";"2.3";"";"";"";"";"";"";
"18.04.2017 08:30";"30.6";"720.3";"756.6";"";"23";"Wind blowing from the south";"";"";"";"no clouds";" ";"";"";"25.4";"";"";"";"";"";"";"4.0";"7.0";"";"";"";"";"";"";
"17.04.2017 17:30";"39.2";"717.1";"752.2";"";"11";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"";"42.2";"";"";"";"";"";"10.0";"4.1";"";"";"";"";"";"";
"17.04.2017 08:30";"29.6";"720.3";"756.7";"";"27";"Wind blowing from the west";"";"";"";"no clouds";" ";"";"";"25.4";"";"";"";"";"";"";"4.0";"8.7";"";"";"";"";"";"";
"16.04.2017 17:30";"39.4";"716.4";"751.4";"";"10";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"";"42.6";"";"";"";"";"";"10.0";"3.0";"";"";"";"";"";"";
"16.04.2017 08:30";"30.6";"719.1";"755.3";"";"27";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"24.8";"";"";"";"";"";"";"4.0";"9.3";"";"";"";"";"";"";
"15.04.2017 17:30";"39.4";"716.0";"751.0";"";"12";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"";"42.6";"";"";"";"";"";"10.0";"4.6";"";"";"";"";"";"";
"15.04.2017 08:30";"28.6";"719.1";"755.6";"";"32";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"24.4";"";"";"";"";"";"";"4.0";"10.2";"";"";"";"";"";"";
"14.04.2017 17:30";"41.0";"716.5";"751.4";"";"9";"";"";"";"";"";" ";"";"";"";"43.8";"";"";"600-1000";"";"";"10.0";"2.3";"";"";"";"";"";"";
"14.04.2017 08:30";"27.2";"720.6";"757.3";"";"32";"";"";"";"";"no clouds";" ";"";"";"22.6";"";"";"";"";"";"";"4.0";"9.1";"";"";"";"";"";"";
"13.04.2017 17:30";"40.2";"717.5";"752.5";"";"12";"Wind blowing from the south";"";"";"";"no clouds";" ";"";"";"";"43.2";"";"";"";"";"";"10.0";"5.1";"";"";"";"";"";"";
"13.04.2017 08:30";"25.4";"721.4";"758.4";"";"52";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.2";"";"";"";"";"";"";"4.0";"14.8";"";"";"";"";"";"";
"12.04.2017 17:30";"39.4";"718.3";"753.4";"";"17";"Wind blowing from the east";"";"";"";"no clouds";" ";"";"";"";"42.6";"";"";"";"";"";"10.0";"10.5";"";"";"";"";"";"";
"12.04.2017 08:30";"24.0";"720.9";"758.0";"";"27";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"19.8";"";"";"";"";"";"";"4.0";"3.6";"";"";"";"";"";"";
"11.04.2017 17:30";"38.2";"718.2";"753.5";"";"12";"";"";"";"";"";" ";"";"";"";"40.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"4.2";"";"";"";"";"";"";
"11.04.2017 08:30";"23.6";"721.7";"758.9";"";"30";"Wind blowing from the north";"0";"";"";"no clouds";" ";"";"";"19.0";"";"";"";"";"";"";"4.0";"4.8";"";"";"";"";"";"";
"10.04.2017 17:30";"37.8";"718.4";"753.7";"";"12";"Wind blowing from the north";"0";"";"";"no clouds";" ";"";"";"";"40.0";"";"";"";"";"";"10.0";"3.8";"";"";"";"";"";"";
"10.04.2017 08:30";"25.2";"721.4";"758.4";"";"30";"Wind blowing from the west";"";"";"";"no clouds";" ";"";"";"21.2";"";"";"";"";"";"";"4.0";"6.4";"";"";"";"";"";"";
"09.04.2017 17:30";"38.0";"717.5";"752.8";"";"16";"Wind blowing from the south";"";"";"";"no clouds";" ";"";"";"";"42.4";"";"";"";"";"";"10.0";"8.4";"";"";"";"";"";"";
"09.04.2017 08:30";"19.8";"721.6";"759.3";"";"64";"Wind blowing from the west";"";"";"";"no clouds";" ";"";"";"19.2";"";"";"";"";"";"";"4.0";"12.7";"";"";"";"";"";"";
"08.04.2017 17:30";"36.8";"718.1";"753.5";"";"13";"Wind blowing from the south";"";"";"";"no clouds";" ";"";"";"";"40.0";"";"";"";"";"";"10.0";"3.7";"";"";"";"";"";"";
"08.04.2017 08:30";"23.0";"721.5";"758.8";"";"32";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"16.2";"";"";"";"";"";"";"4.0";"5.6";"";"";"";"";"";"";
"07.04.2017 17:30";"37.0";"717.4";"752.8";"";"16";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"";"39.2";"";"";"";"";"";"10.0";"7.0";"";"";"";"";"";"";
"07.04.2017 08:30";"26.0";"721.3";"758.2";"";"38";"Wind blowing from the west";"";"";"";"no clouds";" ";"";"";"20.4";"";"";"";"";"";"";"4.0";"10.7";"";"";"";"";"";"";
"06.04.2017 17:30";"38.4";"717.3";"752.5";"";"19";"";"";"";"";"";" ";"";"";"";"42.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"10.9";"";"";"";"";"";"";
"06.04.2017 08:30";"25.4";"720.0";"756.9";"";"41";"Wind blowing from the west";"";"";"";"no clouds";" ";"";"";"21.8";"";"";"";"";"";"";"4.0";"11.3";"";"";"";"";"";"";
"05.04.2017 17:30";"38.4";"717.4";"752.6";"";"16";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"";"41.4";"";"";"";"";"";"10.0";"8.6";"";"";"";"";"";"";
"05.04.2017 08:30";"26.0";"720.5";"757.4";"";"55";"";"";"";"";"";" ";"";"";"21.2";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"16.3";"";"";"";"";"";"";
"04.04.2017 17:30";"38.0";"717.4";"752.7";"";"20";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"";"41.4";"";"";"";"";"";"10.0";"11.3";"";"";"";"";"";"";
"04.04.2017 08:30";"26.0";"721.3";"758.2";"";"40";"";"";"";"";"";" ";"";"";"21.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"11.2";"";"";"";"";"";"";
"03.04.2017 17:30";"37.6";"718.1";"753.4";"";"18";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"";"40.6";"";"";"";"";"";"10.0";"9.4";"";"";"";"";"";"";
"03.04.2017 08:30";"27.0";"719.7";"756.4";"";"36";"";"";"";"";"";" ";"";"";"22.4";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"10.8";"";"";"";"";"";"";
"02.04.2017 17:30";"37.4";"717.2";"752.5";"";"17";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"";"40.8";"";"";"";"";"";"10.0";"8.4";"";"";"";"";"";"";
"02.04.2017 08:30";"27.2";"720.4";"757.1";"";"38";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"23.6";"";"";"";"";"";"";"4.0";"11.5";"";"";"";"";"";"";
"01.04.2017 17:30";"37.6";"718.9";"754.3";"";"14";"Wind blowing from the north";"";"";"";"no clouds";" ";"";"";"";"42.0";"";"";"";"";"";"10.0";"5.5";"";"";"";"";"";"";
"01.04.2017 08:30";"28.0";"721.6";"758.3";"";"40";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"25.0";"";"";"";"";"";"";"4.0";"13.1";"";"";"";"";"";"";
"31.03.2017 17:30";"40.2";"718.9";"754.0";"";"17";"";"";"";"";"no clouds";" ";"";"";"";"43.0";"";"";"";"";"";"10.0";"10.9";"";"";"";"";"";"";
"31.03.2017 08:30";"28.8";"722.9";"759.5";"";"40";"Wind blowing from the south";"";"";"";"no clouds";" ";"";"";"24.6";"";"";"";"";"";"";"4.0";"13.8";"";"";"";"";"";"";
"30.03.2017 17:30";"39.4";"718.9";"754.1";"";"15";"";"";"";"";"";" ";"";"";"";"42.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"8.7";"";"";"";"";"";"";
"30.03.2017 08:30";"30.0";"722.1";"758.5";"";"32";"";"";"";"";"no clouds";" ";"";"";"25.2";"";"";"";"";"";"";"4.0";"11.4";"";"";"";"";"";"";
"29.03.2017 17:30";"40.0";"719.1";"754.2";"";"17";"";"";"";"";"";" ";"";"";"";"43.2";"";"";"2500 or more, or no clouds.";"";"";"10.0";"10.5";"";"";"";"";"";"";
"29.03.2017 08:30";"28.2";"722.1";"758.8";"";"39";"";"";"";"";"20–30%.";" ";"";"";"24.4";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"13.0";"";"";"";"";"";"";
"28.03.2017 17:30";"40.6";"719.1";"754.1";"";"16";"Wind blowing from the south";"0";"";"";"no clouds";" ";"";"";"";"43.2";"";"";"";"";"";"10.0";"9.9";"";"";"";"";"";"";
"28.03.2017 08:30";"26.2";"723.0";"760.0";"";"39";"";"";"";"";"";" ";"";"";"22.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"11.0";"";"";"";"";"";"";
"27.03.2017 17:30";"29.6";"718.8";"755.1";"";"30";"";"";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"10.3";"";"";"";"";"";"";
"27.03.2017 08:30";"26.8";"723.1";"760.0";"";"37";"";"";"";"";"";" ";"";"";"21.8";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"11.0";"";"";"";"";"";"";
"26.03.2017 17:30";"38.6";"719.1";"754.4";"";"12";"";"";"";"";"no clouds";" ";"";"";"";"42.4";"";"";"";"";"";"10.0";"5.0";"";"";"";"";"";"";
"26.03.2017 08:30";"26.0";"723.2";"760.2";"";"45";"";"";"";"";"no clouds";" ";"";"";"22.2";"";"";"";"";"";"";"4.0";"13.0";"";"";"";"";"";"";
"25.03.2017 17:30";"38.2";"719.2";"754.5";"";"20";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"";"41.8";"";"";"";"";"";"10.0";"11.6";"";"";"";"";"";"";
"25.03.2017 08:30";"26.8";"722.2";"759.1";"";"45";"Wind blowing from the north";"0";"";"";"no clouds";" ";"";"";"22.4";"";"";"";"";"";"";"4.0";"13.7";"";"";"";"";"";"";
"24.03.2017 17:30";"37.8";"719.3";"754.7";"";"21";"";"";"";"";"no clouds";" ";"";"";"";"41.0";"";"";"";"";"";"10.0";"12.0";"";"";"";"";"";"";
"24.03.2017 08:30";"25.0";"722.3";"759.4";"";"49";"";"";"";"";"20–30%.";" ";"";"";"21.6";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"13.4";"";"";"";"";"";"";
"23.03.2017 17:30";"37.6";"719.4";"754.8";"";"17";"";"";"";"";"no clouds";" ";"";"";"";"40.6";"";"";"";"";"";"10.0";"8.8";"";"";"";"";"";"";
"23.03.2017 08:30";"24.4";"722.5";"759.7";"";"47";"";"";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"4.0";"12.2";"";"";"";"";"";"";
"22.03.2017 20:30";"37.8";"719.5";"754.9";"";"17";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"40.8";"";"";"";"";"";"";"8.6";"";"";"";"";"";"";
"22.03.2017 17:30";"37.8";"719.5";"754.9";"";"17";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"40.8";"";"";"";"";"";"10.0";"8.6";"";"";"";"";"";"";
"22.03.2017 08:30";"37.8";"719.5";"754.9";"";"17";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"8.6";"";"";"";"";"";"";
"21.03.2017 17:30";"35.2";"720.4";"756.1";"";"20";"";"";"";"";"no clouds";" ";"";"";"";"38.8";"";"";"";"";"";"10.0";"9.0";"";"";"";"";"";"";
"21.03.2017 08:30";"20.0";"723.3";"761.1";"";"51";"";"";"";"";"";" ";"";"";"17.8";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"9.4";"";"";"";"";"";"";
"20.03.2017 17:30";"33.2";"720.3";"756.3";"";"23";"Wind blowing from the north";"0";"";"";"no clouds";" ";"";"";"";"35.2";"";"";"";"";"";"10.0";"9.4";"";"";"";"";"";"";
"20.03.2017 08:30";"23.2";"723.4";"760.8";"";"49";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.8";"";"";"";"";"";"";"4.0";"11.9";"";"";"";"";"";"";
"19.03.2017 17:30";"34.0";"719.6";"755.4";"";"17";"Wind blowing from the north";"0";"";"";"no clouds";" ";"";"";"";"37.2";"";"";"";"";"";"10.0";"6.0";"";"";"";"";"";"";
"19.03.2017 08:30";"24.6";"722.6";"759.8";"";"43";"";"";"";"";"";" ";"";"";"20.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"11.1";"";"";"";"";"";"";
"18.03.2017 17:30";"33.2";"719.6";"755.5";"";"21";"";"";"";"";"no clouds";" ";"";"";"";"36.2";"";"";"";"";"";"10.0";"8.2";"";"";"";"";"";"";
"18.03.2017 08:30";"24.0";"722.7";"759.9";"";"46";"";"";"";"";"";" ";"";"";"19.6";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"11.7";"";"";"";"";"";"";
"17.03.2017 17:30";"33.0";"719.5";"755.5";"";"18";"";"";"";"";"no clouds";" ";"";"";"";"36.2";"";"";"";"";"";"10.0";"5.3";"";"";"";"";"";"";
"17.03.2017 08:30";"21.0";"722.0";"759.6";"";"42";"Wind blowing from the north";"0";"";"";"no clouds";" ";"";"";"17.2";"";"";"";"";"";"";"4.0";"7.5";"";"";"";"";"";"";
"16.03.2017 17:30";"35.2";"718.9";"754.6";"";"18";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"38.6";"";"";"";"";"";"10.0";"7.4";"";"";"";"";"";"";
"16.03.2017 08:30";"21.0";"722.0";"759.6";"";"48";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"17.6";"";"";"";"";"";"";"4.0";"9.5";"";"";"";"";"";"";
"15.03.2017 17:30";"34.6";"719.7";"755.5";"";"26";"Wind blowing from the south";"0";"";"";"no clouds";" ";"";"";"";"37.2";"";"";"";"";"";"10.0";"12.7";"";"";"";"";"";"";
"15.03.2017 08:30";"20.0";"723.9";"761.7";"";"36";"Wind blowing from the north";"0";"";"";"no clouds";" ";"";"";"15.2";"";"";"";"";"";"";"4.0";"4.3";"";"";"";"";"";"";
"14.03.2017 17:30";"32.8";"719.8";"755.8";"";"18";"Wind blowing from the east";"6";"";"";"no clouds";" ";"";"";"";"36.2";"";"";"";"";"";"10.0";"5.5";"";"";"";"";"";"";
"14.03.2017 08:30";"19.2";"720.9";"758.7";"";"37";"";"";"";"";"no clouds";" ";"";"";"13.6";"";"";"";"";"";"";"4.0";"4.2";"";"";"";"";"";"";
"13.03.2017 17:30";"23.6";"718.7";"755.8";"";"35";"";"";"";"";"";" ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"10.0";"7.1";"";"";"";"";"";"";
"13.03.2017 08:30";"16.6";"723.9";"762.2";"";"39";"";"";"";"";"no clouds";" ";"";"";"11.4";"";"";"";"";"";"";"4.0";"2.5";"";"";"";"";"";"";
"12.03.2017 17:30";"28.6";"720.7";"757.2";"";"22";"";"";"";"";"no clouds";" ";"";"";"";"31.4";"";"";"";"";"";"10.0";"5.1";"";"";"";"";"";"";
"12.03.2017 08:30";"17.4";"722.2";"760.3";"";"44";"";"";"";"";"no clouds";" ";"";"";"12.2";"";"";"";"";"";"";"4.0";"4.9";"";"";"";"";"";"";
"11.03.2017 17:30";"28.2";"718.9";"755.4";"";"36";"";"";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"10.0";"11.6";"";"";"";"";"";"";
"11.03.2017 08:30";"21.4";"721.0";"758.5";"";"67";"Wind blowing from the north";"0";"";"";"no clouds";" ";"";"";"17.8";"";"";"";"";"";"";"4.0";"15.0";"";"";"";"";"";"";
"10.03.2017 17:30";"29.0";"717.3";"753.6";"";"93";"";"";"";"";"no clouds";" ";"";"";"";"32.2";"";"";"";"";"";"10.0";"27.7";"";"";"";"";"";"";
"10.03.2017 08:30";"20.4";"719.8";"757.3";"";"56";"";"";"";"";"no clouds";" ";"";"";"15.6";"";"";"";"";"";"";"4.0";"11.4";"";"";"";"";"";"";
"09.03.2017 17:30";"32.2";"717.2";"753.1";"";"24";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"36.2";"";"";"";"";"";"10.0";"9.3";"";"";"";"";"";"";
"09.03.2017 08:30";"21.0";"720.7";"758.2";"";"49";"Wind blowing from the north";"0";"";"";"no clouds";" ";"";"";"17.6";"";"";"";"";"";"";"4.0";"9.9";"";"";"";"";"";"";
"08.03.2017 17:30";"31.2";"717.1";"753.2";"";"25";"";"";"";"";"40%.";" ";"";"";"";"35.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"9.2";"";"";"";"";"";"";
"08.03.2017 08:30";"21.8";"720.7";"758.1";"";"43";"";"";"";"";"no clouds";" ";"";"";"17.4";"";"";"";"";"";"";"4.0";"8.6";"";"";"";"";"";"";
"07.03.2017 17:30";"32.8";"717.2";"753.1";"";"18";"";"";"";"";"no clouds";" ";"";"";"";"36.6";"";"";"";"";"";"10.0";"5.5";"";"";"";"";"";"";
"07.03.2017 08:30";"19.4";"719.8";"757.5";"";"52";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"15.6";"";"";"";"";"";"";"4.0";"9.2";"";"";"";"";"";"";
"06.03.2017 17:30";"32.2";"721.5";"757.6";"";"20";"";"";"";"";"no clouds";" ";"";"";"";"36.2";"";"";"";"";"";"10.0";"6.3";"";"";"";"";"";"";
