# Weather station Nanded, India, WMO_ID=43021,selection from 28.05.2013 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=43021&lang=en
#
"Local time in Nanded";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"03.04.2016 08:30";"30.0";"727.6";"757.6";"";"35";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"25.5";"";"";"";"";"";"";"10.0";"12.8";"";"";"";"";"";"";
"02.04.2016 17:30";"40.5";"723.7";"752.5";"";"25";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"43.0";"";"";"";"";"";"10.0";"16.6";"";"";"";"";"";"";
"02.04.2016 08:30";"30.6";"727.7";"757.6";"";"34";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"25.0";"";"";"";"";"";"";"10.0";"12.8";"";"";"";"";"";"";
"01.04.2016 17:30";"40.5";"724.8";"753.6";"";"20";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"42.5";"";"";"";"";"";"10.0";"13.7";"";"";"";"";"";"";
"01.04.2016 08:30";"30.5";"727.2";"757.1";"";"37";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.5";"";"";"";"";"";"";"10.0";"14.1";"";"";"";"";"";"";
"31.03.2016 17:30";"40.5";"724.8";"753.6";"";"21";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"42.0";"";"";"";"";"";"10.0";"13.9";"";"";"";"";"";"";
"31.03.2016 08:30";"27.6";"729.2";"759.5";"";"44";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.5";"";"";"";"";"";"";"4.0";"14.3";"";"";"";"";"";"";
"30.03.2016 17:30";"39.5";"726.5";"755.5";"";"23";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"42.0";"";"";"";"";"";"10.0";"15.0";"";"";"";"";"";"";
"29.03.2016 17:30";"40.5";"727.1";"756.0";"";"13";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"41.0";"";"";"";"";"";"10.0";"7.1";"";"";"";"";"";"";
"29.03.2016 08:30";"30.0";"729.0";"759.0";"";"41";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"24.5";"";"";"";"";"";"";"10.0";"15.4";"";"";"";"";"";"";
"28.03.2016 08:30";"29.0";"730.0";"760.2";"";"35";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"10.0";"11.8";"";"";"";"";"";"";
"27.03.2016 17:30";"40.0";"726.6";"755.5";"";"30";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"42.0";"";"";"";"";"";"10.0";"19.1";"";"";"";"";"";"";
"27.03.2016 08:30";"28.0";"727.8";"758.0";"";"39";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.5";"";"";"";"";"";"";"10.0";"12.7";"";"";"";"";"";"";
"26.03.2016 17:30";"40.0";"725.4";"754.3";"";"26";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"42.0";"";"";"";"";"";"10.0";"17.0";"";"";"";"";"";"";
"26.03.2016 08:30";"28.0";"726.6";"756.7";"";"35";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"10.0";"11.0";"";"";"";"";"";"";
"25.03.2016 17:30";"40.0";"726.6";"755.5";"";"26";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"41.5";"";"";"";"";"";"10.0";"17.0";"";"";"";"";"";"";
"25.03.2016 08:30";"28.5";"727.4";"757.5";"";"34";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.5";"";"";"";"";"";"";"10.0";"11.2";"";"";"";"";"";"";
"24.03.2016 17:30";"38.0";"726.5";"755.6";"";"21";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"40.0";"";"";"";"";"";"10.0";"11.8";"";"";"";"";"";"";
"24.03.2016 08:30";"28.0";"727.7";"757.9";"";"33";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"10.0";"10.3";"";"";"";"";"";"";
"23.03.2016 17:30";"37.5";"726.5";"755.7";"";"23";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"40.5";"";"";"";"";"";"10.0";"13.2";"";"";"";"";"";"";
"22.03.2016 08:30";"27.0";"727.4";"757.6";"";"35";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.5";"";"";"";"";"";"";"10.0";"10.3";"";"";"";"";"";"";
"21.03.2016 17:30";"37.0";"723.8";"752.9";"";"17";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"40.0";"";"";"";"";"";"10.0";"8.3";"";"";"";"";"";"";
"21.03.2016 08:30";"30.0";"725.1";"754.9";"";"29";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.5";"";"";"";"";"";"";"10.0";"9.9";"";"";"";"";"";"";
"20.03.2016 17:30";"38.0";"723.3";"752.3";"";"16";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"40.0";"";"";"";"";"";"10.0";"8.5";"";"";"";"";"";"";
"19.03.2016 08:30";"29.6";"729.9";"760.0";"";"41";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"10.0";"14.9";"";"";"";"";"";"";
"18.03.2016 17:30";"37.5";"724.0";"753.1";"";"18";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"40.5";"";"";"";"";"";"10.0";"9.3";"";"";"";"";"";"";
"18.03.2016 08:30";"28.6";"728.3";"758.4";"";"39";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"24.6";"";"";"";"";"";"";"10.0";"13.5";"";"";"";"";"";"";
"17.03.2016 17:30";"40.5";"724.1";"752.9";"";"14";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"41.0";"";"";"";"";"";"10.0";"8.3";"";"";"";"";"";"";
"17.03.2016 08:30";"28.5";"728.9";"759.1";"";"64";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"25.0";"";"";"";"";"";"";"10.0";"21.1";"";"";"";"";"";"";
"16.03.2016 17:30";"36.0";"724.7";"753.9";"";"38";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.5";"";"";"";"";"";"10.0";"19.5";"";"";"";"";"";"";
"16.03.2016 08:30";"27.0";"729.0";"759.3";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.5";"";"";"";"";"";"";"10.0";"20.3";"";"";"";"";"";"";
"15.03.2016 08:30";"24.0";"729.5";"760.2";"";"39";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.5";"";"";"";"";"";"";"10.0";"9.3";"";"";"";"";"";"";
"14.03.2016 17:30";"36.0";"725.5";"754.8";"";"38";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"10.0";"19.5";"";"";"";"";"";"";
"14.03.2016 08:30";"22.5";"730.1";"760.9";"";"62";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.5";"";"";"";"";"";"";"10.0";"14.9";"";"";"";"";"";"";
"13.03.2016 17:30";"35.5";"725.0";"754.3";"";"38";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.5";"";"";"";"";"";"10.0";"19.0";"";"";"";"";"";"";
"13.03.2016 08:30";"27.5";"728.7";"759.0";"";"53";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.0";"";"";"";"";"";"";"10.0";"17.1";"";"";"";"";"";"";
"12.03.2016 08:30";"29.0";"728.1";"758.2";"";"49";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.5";"";"";"";"";"";"";"10.0";"17.3";"";"";"";"";"";"";
"11.03.2016 17:30";"38.0";"726.6";"755.7";"";"31";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"39.6";"";"";"";"";"";"10.0";"18.3";"";"";"";"";"";"";
"11.03.2016 08:30";"28.0";"729.9";"760.2";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.0";"";"";"";"";"";"";"10.0";"16.8";"";"";"";"";"";"";
"10.03.2016 08:30";"25.0";"729.7";"760.3";"";"65";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.0";"";"";"";"";"";"";"10.0";"18.0";"";"";"";"";"";"";
"09.03.2016 17:30";"38.0";"725.6";"754.7";"";"31";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"38.6";"";"";"";"";"";"10.0";"18.3";"";"";"";"";"";"";
"09.03.2016 08:30";"25.0";"728.4";"758.9";"";"54";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.0";"";"";"";"";"";"";"10.0";"15.0";"";"";"";"";"";"";
"08.03.2016 08:30";"26.5";"728.1";"758.4";"";"46";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.5";"";"";"";"";"";"";"10.0";"13.8";"";"";"";"";"";"";
"07.03.2016 17:30";"35.5";"723.7";"753.0";"";"42";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.5";"";"";"";"";"";"10.0";"20.8";"";"";"";"";"";"";
"07.03.2016 08:30";"27.0";"728.9";"759.2";"";"60";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.5";"";"";"";"";"";"";"10.0";"18.6";"";"";"";"";"";"";
"06.03.2016 17:30";"34.5";"725.2";"754.6";"";"46";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"10.0";"21.4";"";"";"";"";"";"";
"06.03.2016 08:30";"25.5";"729.9";"760.4";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.5";"";"";"";"";"";"";"10.0";"21.1";"";"";"";"";"";"";
"05.03.2016 08:30";"25.5";"730.4";"760.9";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.5";"";"";"";"";"";"";"10.0";"21.1";"";"";"";"";"";"";
"04.03.2016 17:30";"35.5";"727.2";"756.6";"";"42";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"36.0";"";"";"";"";"";"10.0";"20.8";"";"";"";"";"";"";
"04.03.2016 08:30";"25.0";"731.4";"762.0";"";"76";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"10.0";"20.4";"";"";"";"";"";"";
"03.03.2016 08:30";"22.0";"730.2";"761.1";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"10.0";"17.9";"";"";"";"";"";"";
"02.03.2016 17:30";"28.5";"727.2";"757.3";"";"42";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.0";"";"";"";"";"";"10.0";"14.4";"";"";"";"";"";"";
"02.03.2016 08:30";"28.5";"727.2";"757.3";"";"42";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"14.4";"";"";"";"";"";"";
"01.03.2016 08:30";"23.0";"732.1";"763.0";"";"96";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"10.0";"22.4";"";"";"";"";"";"";
"29.02.2016 17:30";"33.5";"728.1";"757.7";"";"56";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.5";"";"";"";"";"";"10.0";"23.6";"";"";"";"";"";"";
"29.02.2016 08:30";"27.5";"732.5";"762.9";"";"70";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.5";"";"";"";"";"";"";"10.0";"21.6";"";"";"";"";"";"";
"28.02.2016 17:30";"34.0";"728.6";"758.2";"";"54";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"10.0";"23.4";"";"";"";"";"";"";
"28.02.2016 08:30";"25.5";"732.9";"763.5";"";"88";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.5";"";"";"";"";"";"";"10.0";"23.3";"";"";"";"";"";"";
"27.02.2016 17:30";"34.0";"727.6";"757.2";"";"45";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"36.0";"";"";"";"";"";"10.0";"20.6";"";"";"";"";"";"";
"27.02.2016 08:30";"28.0";"731.8";"762.1";"";"63";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.0";"";"";"";"";"";"";"10.0";"20.4";"";"";"";"";"";"";
"26.02.2016 17:30";"35.5";"727.7";"757.1";"";"42";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"36.5";"";"";"";"";"";"10.0";"20.8";"";"";"";"";"";"";
"26.02.2016 08:30";"25.5";"730.7";"761.2";"";"38";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.0";"";"";"";"";"";"";"10.0";"10.2";"";"";"";"";"";"";
"25.02.2016 17:30";"37.5";"726.5";"755.7";"";"33";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"38.5";"";"";"";"";"";"10.0";"18.5";"";"";"";"";"";"";
"25.02.2016 08:30";"23.5";"729.2";"759.9";"";"46";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"10.0";"11.1";"";"";"";"";"";"";
"24.02.2016 17:30";"37.5";"726.6";"755.8";"";"31";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"40.0";"";"";"";"";"";"10.0";"17.7";"";"";"";"";"";"";
"24.02.2016 08:30";"27.0";"729.3";"759.6";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.5";"";"";"";"";"";"";"10.0";"21.6";"";"";"";"";"";"";
"23.02.2016 08:30";"27.0";"729.9";"760.3";"";"53";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.5";"";"";"";"";"";"";"10.0";"16.7";"";"";"";"";"";"";
"22.02.2016 08:30";"28.0";"730.6";"760.9";"";"55";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.5";"";"";"";"";"";"";"10.0";"18.0";"";"";"";"";"";"";
"21.02.2016 17:30";"35.0";"726.8";"756.2";"";"42";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"38.5";"";"";"";"";"";"10.0";"20.1";"";"";"";"";"";"";
"21.02.2016 08:30";"23.5";"731.0";"761.8";"";"49";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.5";"";"";"";"";"";"";"10.0";"12.0";"";"";"";"";"";"";
"20.02.2016 08:30";"23.5";"731.5";"762.3";"";"49";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.5";"";"";"";"";"";"";"10.0";"12.0";"";"";"";"";"";"";
"19.02.2016 08:30";"25.5";"730.9";"761.4";"";"44";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"10.0";"12.5";"";"";"";"";"";"";
"18.02.2016 08:30";"24.0";"731.6";"762.3";"";"50";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"10.0";"13.0";"";"";"";"";"";"";
"17.02.2016 17:30";"34.0";"728.4";"758.0";"";"36";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"10.0";"16.8";"";"";"";"";"";"";
"17.02.2016 08:30";"24.5";"731.7";"762.4";"";"47";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"10.0";"12.5";"";"";"";"";"";"";
"16.02.2016 17:30";"33.5";"727.5";"757.1";"";"35";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.5";"";"";"";"";"";"10.0";"16.2";"";"";"";"";"";"";
"16.02.2016 08:30";"24.0";"";"761.2";"";"60";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"10.0";"15.8";"";"";"";"";"";"";
"15.02.2016 08:30";"26.0";"";"761.5";"";"55";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.0";"";"";"";"";"";"";"10.0";"16.3";"";"";"";"";"";"";
"14.02.2016 17:30";"33.0";"";"757.6";"";"37";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"36.0";"";"";"";"";"";"10.0";"16.6";"";"";"";"";"";"";
"14.02.2016 08:30";"22.0";"";"761.1";"";"43";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.5";"";"";"";"";"";"";"10.0";"8.9";"";"";"";"";"";"";
"13.02.2016 17:30";"32.0";"";"756.1";"";"31";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.0";"";"";"";"";"";"10.0";"13.0";"";"";"";"";"";"";
"13.02.2016 08:30";"22.0";"";"759.5";"";"50";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"10.0";"11.2";"";"";"";"";"";"";
"12.02.2016 08:30";"22.0";"";"759.4";"";"43";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.5";"";"";"";"";"";"";"10.0";"8.9";"";"";"";"";"";"";
"11.02.2016 17:30";"33.0";"";"756.4";"";"35";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"10.0";"15.4";"";"";"";"";"";"";
"11.02.2016 08:30";"22.0";"";"759.1";"";"58";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.5";"";"";"";"";"";"";"10.0";"13.4";"";"";"";"";"";"";
"10.02.2016 08:30";"26.0";"";"759.7";"";"59";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.5";"";"";"";"";"";"";"10.0";"17.4";"";"";"";"";"";"";
"09.02.2016 17:30";"34.6";"";"754.6";"";"34";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"10.0";"16.4";"";"";"";"";"";"";
"09.02.2016 08:30";"23.5";"730.9";"761.7";"";"49";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"10.0";"12.0";"";"";"";"";"";"";
"08.02.2016 08:30";"23.5";"730.9";"761.7";"";"46";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.0";"";"";"";"";"";"";"10.0";"11.1";"";"";"";"";"";"";
"07.02.2016 08:30";"22.5";"730.9";"761.8";"";"47";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.5";"";"";"";"";"";"";"10.0";"10.7";"";"";"";"";"";"";
"06.02.2016 17:30";"34.5";"726.7";"756.2";"";"29";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"10.0";"14.0";"";"";"";"";"";"";
"05.02.2016 08:30";"21.5";"730.7";"761.7";"";"53";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.5";"";"";"";"";"";"";"10.0";"11.6";"";"";"";"";"";"";
"04.02.2016 08:30";"20.0";"731.5";"762.7";"";"40";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.0";"";"";"";"";"";"";"10.0";"6.0";"";"";"";"";"";"";
"03.02.2016 08:30";"18.5";"730.8";"762.1";"";"50";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"11.0";"";"";"";"";"";"";"10.0";"7.7";"";"";"";"";"";"";
"02.02.2016 17:30";"35.0";"726.7";"756.1";"";"22";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"36.5";"";"";"";"";"";"10.0";"10.5";"";"";"";"";"";"";
"02.02.2016 08:30";"20.0";"731.5";"762.7";"";"48";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.5";"";"";"";"";"";"";"10.0";"8.6";"";"";"";"";"";"";
"01.02.2016 17:30";"36.0";"727.5";"756.9";"";"21";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"10.0";"10.4";"";"";"";"";"";"";
"01.02.2016 08:30";"20.0";"731.0";"762.1";"";"48";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.0";"";"";"";"";"";"";"10.0";"8.6";"";"";"";"";"";"";
"31.01.2016 17:30";"32.0";"727.5";"757.2";"";"38";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"10.0";"16.1";"";"";"";"";"";"";
"31.01.2016 08:30";"21.5";"731.7";"762.7";"";"46";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"11.0";"";"";"";"";"";"";"10.0";"9.3";"";"";"";"";"";"";
"30.01.2016 17:30";"34.5";"727.5";"757.0";"";"28";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"36.5";"";"";"";"";"";"10.0";"13.2";"";"";"";"";"";"";
"30.01.2016 08:30";"18.0";"731.8";"763.2";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.0";"";"";"";"";"";"";"10.0";"12.6";"";"";"";"";"";"";
"29.01.2016 17:30";"31.0";"729.4";"759.3";"";"37";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.0";"";"";"";"";"";"10.0";"14.7";"";"";"";"";"";"";
"29.01.2016 08:30";"18.0";"732.5";"763.9";"";"54";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.0";"";"";"";"";"";"";"10.0";"8.6";"";"";"";"";"";"";
"28.01.2016 08:30";"17.0";"731.1";"762.6";"";"52";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"8.5";"";"";"";"";"";"";"10.0";"7.0";"";"";"";"";"";"";
"27.01.2016 17:30";"33.0";"727.5";"757.2";"";"25";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.5";"";"";"";"";"";"10.0";"10.6";"";"";"";"";"";"";
"27.01.2016 08:30";"17.5";"731.5";"762.9";"";"56";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.5";"";"";"";"";"";"";"10.0";"8.7";"";"";"";"";"";"";
"26.01.2016 17:30";"31.0";"726.9";"756.7";"";"37";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.6";"";"";"";"";"";"10.0";"14.7";"";"";"";"";"";"";
"26.01.2016 08:30";"26.0";"731.6";"762.1";"";"27";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"5.6";"";"";"";"";"";"";
"25.01.2016 17:30";"25.0";"728.9";"759.4";"";"34";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"27.5";"";"";"";"";"";"10.0";"8.0";"";"";"";"";"";"";
"25.01.2016 08:30";"18.0";"731.1";"762.5";"";"59";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"7.5";"";"";"";"";"";"";"10.0";"9.7";"";"";"";"";"";"";
"24.01.2016 17:30";"26.0";"729.0";"759.4";"";"30";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.5";"";"";"";"";"";"10.0";"7.1";"";"";"";"";"";"";
"24.01.2016 08:30";"26.0";"731.6";"762.1";"";"27";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"5.6";"";"";"";"";"";"";
"23.01.2016 08:30";"15.0";"733.4";"765.2";"";"64";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"7.5";"";"";"";"";"";"";"10.0";"8.3";"";"";"";"";"";"";
"22.01.2016 17:30";"28.5";"729.2";"759.4";"";"26";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"10.0";"7.0";"";"";"";"";"";"";
"22.01.2016 08:30";"15.0";"734.0";"765.8";"";"58";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"7.0";"";"";"";"";"";"";"10.0";"6.8";"";"";"";"";"";"";
"21.01.2016 17:30";"26.0";"728.4";"758.8";"";"30";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"27.5";"";"";"";"";"";"10.0";"7.1";"";"";"";"";"";"";
"21.01.2016 08:30";"17.0";"734.3";"765.9";"";"52";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"4.0";"7.0";"";"";"";"";"";"";
"20.01.2016 17:30";"30.0";"726.2";"756.1";"";"27";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"10.0";"9.0";"";"";"";"";"";"";
"20.01.2016 08:30";"21.0";"729.7";"760.7";"";"49";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.0";"";"";"";"";"";"";"10.0";"9.9";"";"";"";"";"";"";
"19.01.2016 17:30";"27.5";"728.8";"759.1";"";"29";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.5";"";"";"";"";"";"10.0";"8.1";"";"";"";"";"";"";
"18.01.2016 08:30";"22.0";"";"760.6";"";"55";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"10.0";"12.5";"";"";"";"";"";"";
"17.01.2016 08:30";"23.0";"";"760.1";"";"52";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.5";"";"";"";"";"";"";"10.0";"12.5";"";"";"";"";"";"";
"16.01.2016 08:30";"21.5";"";"760.4";"";"58";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.5";"";"";"";"";"";"";"10.0";"12.9";"";"";"";"";"";"";
"15.01.2016 17:30";"30.0";"";"756.7";"";"31";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"10.0";"10.9";"";"";"";"";"";"";
"15.01.2016 08:30";"21.0";"";"762.7";"";"65";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.0";"";"";"";"";"";"";"10.0";"14.1";"";"";"";"";"";"";
"14.01.2016 08:30";"20.5";"";"762.4";"";"52";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.0";"";"";"";"";"";"";"10.0";"10.3";"";"";"";"";"";"";
"13.01.2016 17:30";"31.0";"";"753.1";"";"38";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"10.0";"15.1";"";"";"";"";"";"";
"13.01.2016 08:30";"19.0";"";"762.9";"";"55";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.0";"";"";"";"";"";"";"10.0";"9.6";"";"";"";"";"";"";
"12.01.2016 17:30";"30.5";"";"752.5";"";"37";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.5";"";"";"";"";"";"10.0";"14.1";"";"";"";"";"";"";
"12.01.2016 08:30";"18.0";"";"763.3";"";"45";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"11.0";"";"";"";"";"";"";"10.0";"5.8";"";"";"";"";"";"";
"11.01.2016 08:30";"17.0";"";"763.4";"";"52";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.5";"";"";"";"";"";"";"10.0";"7.0";"";"";"";"";"";"";
"10.01.2016 17:30";"29.5";"";"751.7";"";"30";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.5";"";"";"";"";"";"10.0";"10.3";"";"";"";"";"";"";
"10.01.2016 08:30";"17.0";"";"762.9";"";"52";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.0";"";"";"";"";"";"";"10.0";"7.0";"";"";"";"";"";"";
"09.01.2016 17:30";"29.0";"";"751.7";"";"29";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.5";"";"";"";"";"";"10.0";"9.3";"";"";"";"";"";"";
"09.01.2016 08:30";"17.5";"";"763.0";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"10.0";"11.0";"";"";"";"";"";"";
