# Weather station Lal Bahadur Shastri / Varanasi (airport), India, METAR=VEBN,selection from 21.08.2015 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/metar.php?metar=VEBN&lang=en
#
"Local time in Lal Bahadur Shastri / Varanasi (airport)";"T";"P0";"P";"U";"DD";"Ff";"ff10";"WW";"W'W'";"c";"VV";"Td";
"26.12.2017 16:00";"19.0";"754.6";"762.0";"60";"Wind blowing from the north";"2";"";"Haze";"";"No Significant Clouds";"1.3";"11.0";
"26.12.2017 15:30";"19.0";"753.8";"761.2";"78";"Wind blowing from the north";"2";"";"Mist";"";"No Significant Clouds";"1.5";"15.0";
"26.12.2017 15:00";"19.0";"753.8";"761.2";"73";"Wind blowing from the north-northwest";"2";"";"Mist";"";"No Significant Clouds";"1.5";"14.0";
"26.12.2017 14:30";"19.0";"754.6";"762.0";"83";"Wind blowing from the north";"3";"";"Mist";"";"No Significant Clouds";"1.3";"16.0";
"26.12.2017 14:00";"18.0";"754.6";"762.0";"83";"Wind blowing from the north-northwest";"3";"";"Mist";"";"No Significant Clouds";"1.3";"15.0";
"26.12.2017 13:30";"17.0";"754.6";"762.0";"77";"Wind blowing from the north-west";"3";"";"Mist";"";"No Significant Clouds";"1.3";"13.0";
"26.12.2017 13:00";"15.0";"755.3";"762.8";"77";"Wind blowing from the north-west";"2";"";"Mist";"";"No Significant Clouds";"1.2";"11.0";
"26.12.2017 12:30";"14.0";"756.0";"763.5";"88";"Wind blowing from the north-west";"2";"";"Ground fog";"";"No Significant Clouds";"0.9";"12.0";
"26.12.2017 12:00";"13.0";"756.0";"763.5";"94";"Wind blowing from the north-west";"2";"";"Ground fog";"";"Vertical visibility";"0.7";"12.0";
"26.12.2017 11:30";"13.0";"756.8";"764.3";"94";"Wind blowing from the north-northwest";"3";"";"Ground fog";"";"Vertical visibility";"0.6";"12.0";
"26.12.2017 11:00";"13.0";"756.8";"764.3";"88";"Wind blowing from the north-west";"2";"";"Fog";"";"Vertical visibility";"0.4";"11.0";
"26.12.2017 10:30";"12.0";"756.7";"764.3";"94";"Wind blowing from the west-northwest";"2";"";"Fog";"";"Vertical visibility";"0.3";"11.0";
"26.12.2017 10:00";"12.0";"756.7";"764.3";"94";"Wind blowing from the west-northwest";"1";"";"Fog";"";"Vertical visibility";"0.3";"11.0";
"26.12.2017 09:30";"12.0";"756.7";"764.3";"94";"Wind blowing from the north-northwest";"2";"";"Fog";"";"Vertical visibility";"0.2";"11.0";
"26.12.2017 09:00";"12.0";"756.7";"764.3";"94";"Wind blowing from the west";"2";"";"Fog";"";"Vertical visibility";"0.1";"11.0";
"26.12.2017 08:30";"12.0";"755.9";"763.5";"94";"Wind blowing from the west";"2";"";"Fog";"";"Vertical visibility";"0.1";"11.0";
"26.12.2017 08:00";"12.0";"755.9";"763.5";"88";"Wind blowing from the north";"1";"";"Fog";"";"Vertical visibility";"0.1";"10.0";
"26.12.2017 07:30";"12.0";"755.3";"762.8";"100";"Wind blowing from the north";"1";"";"Fog";"";"Vertical visibility";"0.1";"12.0";
"26.12.2017 07:00";"12.0";"755.3";"762.8";"100";"Wind blowing from the north-northeast";"2";"";"Fog";"";"Vertical visibility";"0.1";"12.0";
"26.12.2017 06:30";"12.0";"755.3";"762.8";"100";"Wind blowing from the north";"2";"";"Fog";"";"Vertical visibility";"0.1";"12.0";
"26.12.2017 06:00";"12.0";"755.3";"762.8";"100";"Wind blowing from the north-west";"2";"";"";"";"Vertical visibility";"0.1";"12.0";
"26.12.2017 03:00";"12.0";"754.5";"762.0";"88";"Wind blowing from the west-northwest";"1";"";"Mist";"";"No Significant Clouds";"1.2";"10.0";
"26.12.2017 00:00";"13.0";"754.5";"762.0";"77";"Wind blowing from the west-northwest";"1";"";"Mist";"";"No Significant Clouds";"1.8";"9.0";
"25.12.2017 23:00";"14.0";"754.5";"762.0";"82";"Wind blowing from the north-northeast";"1";"";"Mist";"";"No Significant Clouds";"1.8";"11.0";
"25.12.2017 22:00";"15.0";"754.5";"762.0";"77";"Wind blowing from the north-west";"1";"";"Mist";"";"No Significant Clouds";"1.8";"11.0";
"25.12.2017 21:00";"15.0";"754.5";"762.0";"77";"Wind blowing from the north-northwest";"2";"";"Mist";"";"No Significant Clouds";"1.8";"11.0";
"25.12.2017 20:30";"16.0";"754.6";"762.0";"77";"Wind blowing from the north-northwest";"3";"";"Mist";"";"No Significant Clouds";"1.8";"12.0";
"25.12.2017 20:00";"16.0";"754.6";"762.0";"77";"Wind blowing from the north-west";"3";"";"Mist";"";"No Significant Clouds";"1.8";"12.0";
"25.12.2017 19:30";"17.0";"754.6";"762.0";"73";"Wind blowing from the north-west";"2";"";"Mist";"";"No Significant Clouds";"2.0";"12.0";
"25.12.2017 19:00";"17.0";"753.8";"761.2";"77";"Wind blowing from the north-northwest";"2";"";"Mist";"";"No Significant Clouds";"2.0";"13.0";
"25.12.2017 18:30";"18.0";"753.8";"761.2";"73";"Wind blowing from the north-west";"2";"";"Haze";"";"No Significant Clouds";"2.5";"13.0";
"25.12.2017 18:00";"18.0";"753.8";"761.2";"73";"Wind blowing from the north-west";"2";"";"Haze";"";"No Significant Clouds";"2.5";"13.0";
"25.12.2017 17:30";"19.0";"753.2";"760.5";"68";"Wind blowing from the north-west";"2";"";"Haze";"";"No Significant Clouds";"2.5";"13.0";
"25.12.2017 17:00";"20.0";"753.2";"760.5";"60";"Wind blowing from the north-west";"3";"";"Haze";"";"No Significant Clouds";"3.0";"12.0";
"25.12.2017 16:30";"21.0";"753.2";"760.5";"53";"Wind blowing from the north-northwest";"2";"";"Haze";"";"No Significant Clouds";"3.0";"11.0";
"25.12.2017 16:00";"22.0";"753.2";"760.5";"47";"Wind blowing from the north-northwest";"3";"";"Haze";"";"No Significant Clouds";"3.0";"10.0";
"25.12.2017 15:30";"23.0";"753.3";"760.5";"44";"Wind blowing from the north-west";"3";"";"Haze";"";"No Significant Clouds";"3.0";"10.0";
"25.12.2017 15:00";"23.0";"753.3";"760.5";"47";"Wind blowing from the north-northwest";"4";"";"Haze";"";"No Significant Clouds";"3.0";"11.0";
"25.12.2017 14:30";"23.0";"753.3";"760.5";"47";"Wind blowing from the north-west";"3";"";"Haze";"";"No Significant Clouds";"3.0";"11.0";
"25.12.2017 14:00";"23.0";"753.3";"760.5";"44";"Wind blowing from the north-west";"3";"";"Haze";"";"No Significant Clouds";"3.0";"10.0";
"25.12.2017 13:30";"23.0";"754.7";"762.0";"44";"Wind blowing from the west";"4";"";"Haze";"";"No Significant Clouds";"2.5";"10.0";
"25.12.2017 12:00";"20.0";"755.5";"762.8";"56";"Wind blowing from the west-northwest";"3";"";"Haze";"";"No Significant Clouds";"2.2";"11.0";
"25.12.2017 11:30";"19.0";"755.4";"762.8";"60";"Wind blowing from the west-northwest";"2";"";"Haze";"";"No Significant Clouds";"2.0";"11.0";
"25.12.2017 11:00";"18.0";"755.4";"762.8";"64";"Wind blowing from the west";"2";"";"Haze";"";"No Significant Clouds";"1.9";"11.0";
"25.12.2017 10:30";"16.0";"756.1";"763.5";"72";"Wind blowing from the west";"3";"";"Mist";"";"No Significant Clouds";"1.8";"11.0";
"25.12.2017 10:00";"14.0";"756.0";"763.5";"82";"Wind blowing from the west";"2";"";"Mist";"";"No Significant Clouds";"1.5";"11.0";
"25.12.2017 09:30";"13.0";"755.3";"762.8";"88";"Wind blowing from the west";"2";"";"Mist";"";"No Significant Clouds";"1.2";"11.0";
"25.12.2017 09:00";"12.0";"755.3";"762.8";"94";"Wind blowing from the west";"2";"";"Fog";"";"No Significant Clouds";"1.0";"11.0";
"25.12.2017 08:30";"12.0";"754.5";"762.0";"94";"Wind blowing from the west-southwest";"2";"";"Fog";"";"No Significant Clouds";"0.9";"11.0";
"25.12.2017 08:00";"12.0";"754.5";"762.0";"82";"Wind blowing from the west";"1";"";"Fog";"";"No Significant Clouds";"0.7";"9.0";
"25.12.2017 07:30";"11.0";"754.4";"762.0";"88";"Wind blowing from the west-southwest";"2";"";"Fog";"";"No Significant Clouds";"0.7";"9.0";
"25.12.2017 07:00";"10.0";"753.6";"761.2";"94";"Wind blowing from the west-southwest";"2";"";"Fog";"";"No Significant Clouds";"0.6";"9.0";
"25.12.2017 06:30";"10.0";"753.6";"761.2";"94";"Wind blowing from the west-southwest";"2";"";"Fog";"";"No Significant Clouds";"0.8";"9.0";
"25.12.2017 06:00";"10.0";"753.6";"761.2";"94";"Wind blowing from the west";"1";"";"Mist";"";"No Significant Clouds";"1.0";"9.0";
"25.12.2017 05:30";"10.0";"753.6";"761.2";"94";"Wind blowing from the west";"1";"";"Mist";"";"No Significant Clouds";"1.0";"9.0";
"25.12.2017 05:00";"11.0";"752.9";"760.5";"88";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.0";"9.0";
"25.12.2017 04:30";"11.0";"752.9";"760.5";"88";"Wind blowing from the west-southwest";"1";"";"Mist";"";"No Significant Clouds";"1.0";"9.0";
"25.12.2017 04:00";"11.0";"752.9";"760.5";"94";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.0";"10.0";
"25.12.2017 03:30";"11.0";"752.9";"760.5";"94";"Wind blowing from the west";"1";"";"Mist";"";"No Significant Clouds";"1.0";"10.0";
"25.12.2017 03:00";"11.0";"752.9";"760.5";"94";"Wind blowing from the west-southwest";"2";"";"Mist";"";"No Significant Clouds";"1.0";"10.0";
"25.12.2017 02:30";"11.0";"752.9";"760.5";"94";"Wind blowing from the west";"1";"";"Mist";"";"No Significant Clouds";"1.0";"10.0";
"25.12.2017 02:00";"12.0";"753.0";"760.5";"88";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.0";"10.0";
"25.12.2017 01:00";"12.0";"753.0";"760.5";"94";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.0";"11.0";
"25.12.2017 00:00";"12.0";"753.7";"761.2";"94";"Wind blowing from the south-west";"1";"";"Mist";"";"No Significant Clouds";"1.2";"11.0";
"24.12.2017 23:00";"14.0";"753.7";"761.2";"82";"Wind blowing from the north-east";"1";"";"Mist";"";"No Significant Clouds";"1.2";"11.0";
"24.12.2017 22:00";"15.0";"753.7";"761.2";"77";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.2";"11.0";
"24.12.2017 21:30";"15.0";"753.7";"761.2";"77";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.2";"11.0";
"24.12.2017 21:00";"15.0";"753.7";"761.2";"77";"Wind blowing from the west-northwest";"2";"";"Mist";"";"No Significant Clouds";"1.2";"11.0";
"24.12.2017 20:30";"16.0";"753.8";"761.2";"72";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"1.3";"11.0";
"24.12.2017 20:00";"17.0";"753.1";"760.5";"83";"variable wind direction";"1";"";"Haze";"";"No Significant Clouds";"2.0";"14.0";
"24.12.2017 19:30";"17.0";"753.1";"760.5";"77";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.5";"13.0";
"24.12.2017 19:00";"18.0";"753.1";"760.5";"73";"variable wind direction";"1";"";"Haze";"";"No Significant Clouds";"2.5";"13.0";
"24.12.2017 18:30";"19.0";"753.2";"760.5";"73";"variable wind direction";"1";"";"Haze";"";"No Significant Clouds";"2.8";"14.0";
"24.12.2017 18:00";"19.0";"753.2";"760.5";"73";"variable wind direction";"1";"";"Haze";"";"No Significant Clouds";"2.8";"14.0";
"24.12.2017 17:30";"20.0";"753.2";"760.5";"69";"Wind blowing from the north-west";"2";"";"Haze";"";"Few clouds (10-30%) 3000 m";"3.0";"14.0";
"24.12.2017 17:00";"22.0";"752.4";"759.7";"50";"Wind blowing from the north-northwest";"2";"";"Haze";"";"Few clouds (10-30%) 3000 m";"3.5";"11.0";
"24.12.2017 16:30";"23.0";"752.5";"759.7";"47";"Wind blowing from the north-northwest";"2";"";"Haze";"";"Scattered clouds (40-50%) 3000 m";"3.5";"11.0";
"24.12.2017 16:00";"23.0";"752.5";"759.7";"47";"Wind blowing from the north";"2";"";"Haze";"";"Scattered clouds (40-50%) 3000 m";"4.0";"11.0";
"24.12.2017 15:30";"23.0";"752.5";"759.7";"44";"Wind blowing from the north-west";"3";"";"Haze";"";"Scattered clouds (40-50%) 3000 m";"4.0";"10.0";
"24.12.2017 15:00";"23.0";"753.3";"760.5";"44";"Wind blowing from the north-west";"3";"";"Haze";"";"Few clouds (10-30%) 3000 m";"4.0";"10.0";
"24.12.2017 14:00";"23.0";"753.3";"760.5";"44";"Wind blowing from the west-northwest";"1";"";"Haze";"";"Few clouds (10-30%) 3000 m";"4.0";"10.0";
"24.12.2017 13:30";"23.0";"753.3";"760.5";"44";"Wind blowing from the west-northwest";"2";"";"Haze";"";"Few clouds (10-30%) 3000 m";"4.0";"10.0";
"24.12.2017 13:00";"22.0";"753.9";"761.2";"47";"Wind blowing from the west-northwest";"3";"";"Haze";"";"Few clouds (10-30%) 3000 m";"3.5";"10.0";
"24.12.2017 12:30";"22.0";"753.9";"761.2";"47";"Wind blowing from the south-west";"2";"";"Haze";"";"Few clouds (10-30%) 3000 m";"3.5";"10.0";
"24.12.2017 12:00";"21.0";"754.7";"762.0";"50";"Wind blowing from the west-southwest";"2";"";"Haze";"";"Few clouds (10-30%) 3000 m";"3.0";"10.0";
"24.12.2017 11:30";"21.0";"754.7";"762.0";"50";"Wind blowing from the south-west";"2";"";"Haze";"";"No Significant Clouds";"3.0";"10.0";
"24.12.2017 11:00";"20.0";"755.5";"762.8";"53";"Wind blowing from the west";"2";"";"Haze";"";"No Significant Clouds";"2.5";"10.0";
"24.12.2017 10:30";"19.0";"755.4";"762.8";"56";"Wind blowing from the west-southwest";"2";"";"Haze";"";"No Significant Clouds";"2.0";"10.0";
"24.12.2017 10:00";"18.0";"755.4";"762.8";"60";"Wind blowing from the west-southwest";"1";"";"Haze";"";"No Significant Clouds";"1.8";"10.0";
"24.12.2017 09:30";"16.0";"755.4";"762.8";"68";"Wind blowing from the west-southwest";"2";"";"Haze";"";"No Significant Clouds";"1.5";"10.0";
"24.12.2017 09:00";"15.0";"754.5";"762.0";"72";"Wind blowing from the west-southwest";"2";"";"Mist";"";"No Significant Clouds";"1.3";"10.0";
"24.12.2017 08:30";"12.0";"754.5";"762.0";"88";"Wind blowing from the south-west";"2";"";"Mist";"";"No Significant Clouds";"1.1";"10.0";
"24.12.2017 08:00";"11.0";"754.4";"762.0";"88";"Wind blowing from the south-west";"2";"";"Fog";"";"No Significant Clouds";"0.8";"9.0";
"24.12.2017 07:30";"11.0";"754.4";"762.0";"88";"variable wind direction";"1";"";"Mist";"";"Few clouds (10-30%) 3000 m";"1.0";"9.0";
"24.12.2017 07:00";"11.0";"753.6";"761.2";"88";"Wind blowing from the south-west";"2";"";"Mist";"";"No Significant Clouds";"1.0";"9.0";
"24.12.2017 06:00";"11.0";"752.9";"760.5";"88";"Wind blowing from the west-southwest";"2";"";"Mist";"";"No Significant Clouds";"1.2";"9.0";
"24.12.2017 04:00";"12.0";"753.0";"760.5";"88";"variable wind direction";"1";"";"Mist";"";"No Significant Clouds";"1.5";"10.0";
"24.12.2017 03:00";"13.0";"753.0";"760.5";"88";"variable wind direction";"1";"";"Mist";"";"No Significant Clouds";"1.7";"11.0";
"24.12.2017 02:00";"14.0";"753.7";"761.2";"82";"Wind blowing from the west-northwest";"1";"";"Mist";"";"No Significant Clouds";"1.8";"11.0";
"24.12.2017 00:00";"14.0";"753.7";"761.2";"88";"variable wind direction";"1";"";"Mist";"";"No Significant Clouds";"2.0";"12.0";
"23.12.2017 23:00";"15.0";"753.7";"761.2";"82";"Wind blowing from the north-west";"1";"";"Mist";"";"No Significant Clouds";"2.0";"12.0";
"23.12.2017 22:00";"16.0";"753.8";"761.2";"77";"variable wind direction";"1";"";"Mist";"";"No Significant Clouds";"2.0";"12.0";
"23.12.2017 21:00";"16.0";"753.8";"761.2";"77";"Wind blowing from the west";"2";"";"Mist";"";"No Significant Clouds";"2.0";"12.0";
"23.12.2017 20:30";"16.0";"753.8";"761.2";"77";"Wind blowing from the west";"2";"";"Mist";"";"No Significant Clouds";"2.0";"12.0";
"23.12.2017 20:00";"17.0";"753.1";"760.5";"77";"Wind blowing from the west";"2";"";"Mist";"";"No Significant Clouds";"2.0";"13.0";
"23.12.2017 19:30";"18.0";"753.1";"760.5";"73";"Wind blowing from the west";"3";"";"Haze";"";"No Significant Clouds";"2.5";"13.0";
"23.12.2017 19:00";"18.0";"753.1";"760.5";"73";"Wind blowing from the west-northwest";"2";"";"Haze";"";"No Significant Clouds";"2.5";"13.0";
"23.12.2017 18:30";"19.0";"752.4";"759.7";"68";"Wind blowing from the west-northwest";"2";"";"Haze";"";"No Significant Clouds";"3.0";"13.0";
"23.12.2017 18:00";"19.0";"752.4";"759.7";"68";"Wind blowing from the west-northwest";"2";"";"Haze";"";"No Significant Clouds";"3.0";"13.0";
"23.12.2017 17:30";"20.0";"752.4";"759.7";"69";"Wind blowing from the west-northwest";"2";"";"Haze";"";"No Significant Clouds";"3.5";"14.0";
"23.12.2017 17:00";"21.0";"752.4";"759.7";"57";"Wind blowing from the west-northwest";"2";"";"Haze";"";"No Significant Clouds";"3.5";"12.0";
"23.12.2017 16:30";"22.0";"752.4";"759.7";"50";"Wind blowing from the west-northwest";"2";"";"Haze";"";"No Significant Clouds";"3.5";"11.0";
"23.12.2017 16:00";"22.0";"752.4";"759.7";"50";"Wind blowing from the west-northwest";"2";"";"Haze";"";"No Significant Clouds";"3.5";"11.0";
"23.12.2017 15:30";"23.0";"752.5";"759.7";"47";"Wind blowing from the north-west";"3";"";"Haze";"";"Few clouds (10-30%) 3000 m, scattered clouds (40-50%) 6000 m";"3.5";"11.0";
"23.12.2017 15:00";"23.0";"752.5";"759.7";"44";"Wind blowing from the west-northwest";"3";"";"Haze";"";"No Significant Clouds";"3.5";"10.0";
"23.12.2017 14:30";"23.0";"752.5";"759.7";"44";"Wind blowing from the north-west";"3";"";"Haze";"";"No Significant Clouds";"3.5";"10.0";
"23.12.2017 14:00";"23.0";"752.5";"759.7";"44";"Wind blowing from the west-northwest";"3";"";"Haze";"";"No Significant Clouds";"3.5";"10.0";
"23.12.2017 13:30";"23.0";"752.5";"759.7";"44";"Wind blowing from the west-northwest";"3";"";"Haze";"";"Few clouds (10-30%) 3000 m";"3.0";"10.0";
"23.12.2017 13:00";"23.0";"752.5";"759.7";"61";"Wind blowing from the west-northwest";"3";"";"Haze";"";"Few clouds (10-30%) 3000 m";"3.0";"15.0";
"23.12.2017 12:30";"22.0";"753.2";"760.5";"57";"Wind blowing from the west-northwest";"3";"";"Haze";"";"Few clouds (10-30%) 3000 m";"2.8";"13.0";
"23.12.2017 12:00";"22.0";"753.9";"761.2";"47";"Wind blowing from the west-northwest";"3";"";"Haze";"";"No Significant Clouds";"2.5";"10.0";
"23.12.2017 11:30";"21.0";"753.9";"761.2";"53";"Wind blowing from the west";"2";"";"Haze";"";"No Significant Clouds";"2.3";"11.0";
"23.12.2017 11:00";"20.0";"753.9";"761.2";"56";"Wind blowing from the north-west";"3";"";"Haze";"";"Few clouds (10-30%) 3000 m";"2.2";"11.0";
"23.12.2017 10:30";"18.0";"754.6";"762.0";"64";"Wind blowing from the west-southwest";"3";"";"Haze";"";"Few clouds (10-30%) 3000 m";"1.8";"11.0";
"23.12.2017 10:00";"17.0";"754.6";"762.0";"68";"Wind blowing from the west-northwest";"3";"";"Haze";"";"No Significant Clouds";"1.7";"11.0";
"23.12.2017 09:30";"16.0";"754.6";"762.0";"72";"Wind blowing from the west-northwest";"3";"";"Haze";"";"No Significant Clouds";"1.7";"11.0";
"23.12.2017 09:00";"15.0";"754.5";"762.0";"77";"Wind blowing from the west";"3";"";"Mist";"";"Few clouds (10-30%) 3000 m";"1.5";"11.0";
"23.12.2017 08:30";"13.0";"753.7";"761.2";"82";"Wind blowing from the west";"3";"";"Mist";"";"Few clouds (10-30%) 3000 m";"1.2";"10.0";
"23.12.2017 08:00";"13.0";"753.7";"761.2";"82";"Wind blowing from the west-southwest";"2";"";"Mist";"";"Few clouds (10-30%) 3000 m, scattered clouds (40-50%) 6000 m";"1.2";"10.0";
"23.12.2017 07:30";"13.0";"753.7";"761.2";"82";"Wind blowing from the west";"3";"";"Mist";"";"Scattered clouds (40-50%) 3000 m";"1.2";"10.0";
"23.12.2017 07:00";"12.0";"753.7";"761.2";"88";"Wind blowing from the west";"2";"";"Mist";"";"Scattered clouds (40-50%) 3000 m";"1.2";"10.0";
"23.12.2017 06:00";"12.0";"753.0";"760.5";"94";"Wind blowing from the west-southwest";"2";"";"Mist";"";"No Significant Clouds";"1.2";"11.0";
"23.12.2017 05:00";"13.0";"753.0";"760.5";"94";"Wind blowing from the west-southwest";"2";"";"Mist";"";"No Significant Clouds";"1.2";"12.0";
"23.12.2017 04:00";"13.0";"753.7";"761.2";"94";"Wind blowing from the west";"2";"";"Mist";"";"No Significant Clouds";"1.2";"12.0";
"23.12.2017 03:00";"14.0";"754.5";"762.0";"88";"Wind blowing from the west-northwest";"2";"";"Mist";"";"No Significant Clouds";"1.2";"12.0";
"23.12.2017 02:00";"14.0";"754.5";"762.0";"94";"Wind blowing from the west-northwest";"2";"";"Mist";"";"No Significant Clouds";"1.2";"13.0";
"23.12.2017 00:00";"15.0";"754.5";"762.0";"88";"Wind blowing from the west";"2";"";"Mist";"";"No Significant Clouds";"1.2";"13.0";
"22.12.2017 22:00";"16.0";"755.4";"762.8";"94";"Wind blowing from the west-northwest";"3";"";"Mist";"";"No Significant Clouds";"1.3";"15.0";
"22.12.2017 21:00";"17.0";"754.6";"762.0";"88";"Wind blowing from the west";"3";"";"Mist";"";"No Significant Clouds";"1.3";"15.0";
"22.12.2017 20:30";"17.0";"754.6";"762.0";"88";"Wind blowing from the west";"2";"";"Mist";"";"No Significant Clouds";"1.3";"15.0";
"22.12.2017 20:00";"17.0";"754.6";"762.0";"94";"Wind blowing from the west-northwest";"2";"";"Mist";"";"No Significant Clouds";"1.3";"16.0";
"22.12.2017 19:30";"18.0";"754.6";"762.0";"88";"Wind blowing from the west";"2";"";"Mist";"";"No Significant Clouds";"1.3";"16.0";
"22.12.2017 19:00";"18.0";"753.8";"761.2";"88";"Wind blowing from the west";"2";"";"Mist";"";"No Significant Clouds";"1.3";"16.0";
"22.12.2017 18:30";"19.0";"753.8";"761.2";"83";"Wind blowing from the west-southwest";"2";"";"Mist";"";"No Significant Clouds";"1.3";"16.0";
"22.12.2017 18:00";"20.0";"753.9";"761.2";"78";"Wind blowing from the west-southwest";"2";"";"Haze";"";"No Significant Clouds";"1.3";"16.0";
"22.12.2017 17:30";"21.0";"753.9";"761.2";"73";"Wind blowing from the south-west";"2";"";"Haze";"";"No Significant Clouds";"1.3";"16.0";
"22.12.2017 17:00";"22.0";"753.9";"761.2";"61";"Wind blowing from the west-southwest";"2";"";"Haze";"";"Few clouds (10-30%) 3000 m";"1.7";"14.0";
"22.12.2017 16:30";"23.0";"753.9";"761.2";"57";"Wind blowing from the west-southwest";"2";"";"Haze";"";"Scattered clouds (40-50%) 3000 m";"2.0";"14.0";
"22.12.2017 16:00";"23.0";"753.9";"761.2";"57";"Wind blowing from the west";"2";"";"Haze";"";"Scattered clouds (40-50%) 3000 m";"2.1";"14.0";
