# Weather station Cuttack, India, WMO_ID=42970,selection from 01.01.2012 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42970&lang=en
#
"Local time in Cuttack";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"30.06.2017 08:30";"29.0";"747.9";"750.2";"";"88";"Wind blowing from the west-northwest";"1";"";"";"70 – 80%.";"Haze. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"25.5";"";"";"";"600-1000";"";"";"4.0";"26.8";"";"";"";"";"";"";
"29.06.2017 17:30";"30.4";"746.3";"748.6";"";"82";"Wind blowing from the west-southwest";"1";"";"";"70 – 80%.";"Haze. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"33.5";"";"";"600-1000";"";"";"4.0";"26.9";"";"";"";"";"";"";
"29.06.2017 08:30";"28.6";"748.7";"751.0";"";"88";"Wind blowing from the south-southwest";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"25.0";"";"";"";"600-1000";"";"";"4.0";"26.4";"";"";"";"";"";"";
"28.06.2017 17:30";"29.4";"747.1";"749.4";"";"85";"Wind blowing from the west-southwest";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"30.5";"";"";"600-1000";"";"";"4.0";"26.7";"";"";"";"";"";"";
"28.06.2017 08:30";"28.6";"748.7";"751.0";"";"91";"Wind blowing from the north-east";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"25.5";"";"";"";"600-1000";"";"";"4.0";"26.9";"";"";"";"";"";"";
"27.06.2017 17:30";"30.0";"746.6";"748.9";"";"81";"Wind blowing from the south-southwest";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"30.2";"";"";"600-1000";"";"";"4.0";"26.4";"";"";"";"";"";"";
"27.06.2017 08:30";"28.6";"748.0";"750.3";"";"91";"Wind blowing from the west-northwest";"1";"";"";"70 – 80%.";"Haze. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"25.0";"";"";"";"600-1000";"";"";"4.0";"26.9";"";"";"";"";"";"";
"26.06.2017 17:30";"30.0";"746.4";"748.7";"";"80";"Wind blowing from the north-northwest";"1";"";"";"70 – 80%.";"Haze. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"31.0";"";"";"600-1000";"";"";"4.0";"26.1";"";"";"";"";"";"";
"26.06.2017 08:30";"27.6";"748.0";"750.3";"";"95";"Wind blowing from the west-northwest";"1";"";"";"70 – 80%.";"Haze. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"25.0";"";"";"";"600-1000";"";"";"4.0";"26.8";"";"";"";"";"";"";
"25.06.2017 17:30";"30.0";"745.7";"748.0";"";"83";"Wind blowing from the south-southwest";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"30.5";"";"";"600-1000";"";"";"4.0";"26.7";"";"";"";"";"";"";
"25.06.2017 08:30";"26.0";"747.2";"749.5";"";"97";"Wind blowing from the west-southwest";"1";"";"";"70 – 80%.";"Haze. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"24.0";"";"";"";"600-1000";"";"";"4.0";"25.4";"";"";"";"";"";"";
"24.06.2017 17:30";"28.2";"745.7";"748.0";"";"91";"Wind blowing from the south-southeast";"1";"";"";"70 – 80%.";"Haze. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"";"";"600-1000";"";"";"4.0";"26.5";"";"";"";"";"";"";
"24.06.2017 08:30";"28.0";"747.9";"750.2";"";"95";"Wind blowing from the south-west";"1";"";"";"70 – 80%.";"Haze. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"25.5";"";"";"";"600-1000";"";"";"4.0";"27.2";"";"";"";"";"";"";
"23.06.2017 17:30";"31.6";"746.8";"749.1";"";"65";"Wind blowing from the north";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"";"";"600-1000";"";"";"4.0";"24.3";"";"";"";"";"";"";
"23.06.2017 08:30";"30.4";"748.6";"750.9";"";"73";"Wind blowing from the south-southeast";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"25.0";"";"";"";"600-1000";"";"";"4.0";"25.0";"";"";"";"";"";"";
"22.06.2017 17:30";"28.4";"748.5";"750.8";"";"85";"Wind blowing from the south-southwest";"1";"";"";"40%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"29.0";"";"";"600-1000";"";"";"4.0";"25.6";"";"";"";"";"";"";
"22.06.2017 08:30";"27.2";"750.2";"752.5";"";"83";"Wind blowing from the south-west";"1";"";"";"40%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"24.0";"";"";"";"600-1000";"";"";"4.0";"24.0";"";"";"";"";"";"";
"21.06.2017 17:30";"30.0";"747.7";"750.0";"";"69";"Wind blowing from the south-west";"2";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"";"";"600-1000";"";"";"4.0";"23.7";"";"";"";"";"";"";
"21.06.2017 08:30";"30.2";"749.3";"751.6";"";"72";"Wind blowing from the south-southwest";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"24.0";"";"";"";"600-1000";"";"";"4.0";"24.5";"";"";"";"";"";"";
"20.06.2017 17:30";"29.0";"746.8";"749.1";"";"82";"Wind blowing from the south-east";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"33.5";"";"";"600-1000";"";"";"4.0";"25.6";"";"";"";"";"";"";
"20.06.2017 08:30";"31.2";"748.4";"750.7";"";"81";"Wind blowing from the west-southwest";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"27.2";"";"";"";"600-1000";"";"";"4.0";"27.6";"";"";"";"";"";"";
"19.06.2017 17:30";"34.4";"746.0";"748.2";"";"62";"Wind blowing from the south";"1";"";"";"70 – 80%.";" ";"";"";"";"37.0";"";"";"600-1000";"";"";"4.0";"26.1";"";"";"";"";"";"";
"19.06.2017 08:30";"31.4";"749.2";"751.5";"";"70";"Wind blowing from the south-southwest";"1";"";"";"20–30%.";" ";"";"";"25.6";"";"";"";"600-1000";"";"";"4.0";"25.2";"";"";"";"";"";"";
"18.06.2017 17:30";"33.0";"746.8";"749.1";"";"61";"Wind blowing from the south-southeast";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"36.2";"";"";"600-1000";"";"";"4.0";"24.5";"";"";"";"";"";"";
"18.06.2017 08:30";"31.0";"750.1";"752.4";"";"78";"Wind blowing from the north-northeast";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"26.4";"";"";"";"600-1000";"";"";"4.0";"26.8";"";"";"";"";"";"";
"17.06.2017 17:30";"33.4";"748.3";"750.6";"";"65";"Wind blowing from the south-southeast";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"36.0";"";"";"600-1000";"";"";"4.0";"25.9";"";"";"";"";"";"";
"17.06.2017 08:30";"31.0";"748.4";"750.7";"";"78";"Wind blowing from the south-west";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"25.8";"";"";"";"600-1000";"";"";"4.0";"26.8";"";"";"";"";"";"";
"16.06.2017 17:30";"31.8";"748.5";"750.8";"";"71";"Wind blowing from the west-southwest";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"32.8";"";"";"600-1000";"";"";"4.0";"25.9";"";"";"";"";"";"";
"16.06.2017 08:30";"27.4";"750.2";"752.5";"";"84";"Wind blowing from the north-west";"1";"";"";"50%.";"Haze. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"22.0";"";"";"";"600-1000";"";"";"4.0";"24.5";"";"";"";"";"";"";
"15.06.2017 17:30";"24.4";"750.0";"752.3";"";"100";"Wind blowing from the west-southwest";"1";"";"";"100%.";"Rain, not freezing, continuous, slight at time of observation. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"33.2";"";"";"600-1000";"";"";"4.0";"24.4";"";"";"";"";"";"";
"15.06.2017 08:30";"29.6";"750.0";"752.3";"";"85";"Wind blowing from the south-west";"1";"";"";"70 – 80%.";"Haze. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"22.5";"";"";"";"600-1000";"";"";"4.0";"26.8";"";"";"";"";"";"";
"14.06.2017 17:30";"31.0";"748.2";"750.5";"";"80";"Wind blowing from the east-southeast";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"";"";"600-1000";"";"";"4.0";"27.1";"";"";"";"";"";"";
"14.06.2017 08:30";"30.2";"750.7";"753.0";"";"80";"Wind blowing from the south-southwest";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"26.5";"";"";"";"600-1000";"";"";"4.0";"26.3";"";"";"";"";"";"";
"13.06.2017 17:30";"32.6";"746.8";"749.1";"";"67";"Wind blowing from the south-southwest";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"35.5";"";"";"600-1000";"";"";"4.0";"25.6";"";"";"";"";"";"";
"13.06.2017 08:30";"31.0";"749.4";"751.7";"";"76";"Wind blowing from the west-southwest";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"25.2";"";"";"";"600-1000";"";"";"4.0";"26.3";"";"";"";"";"";"";
"12.06.2017 17:30";"29.0";"745.6";"747.9";"";"75";"Wind blowing from the west-southwest";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"";"";"600-1000";"";"";"4.0";"24.1";"";"";"";"";"";"";
"12.06.2017 08:30";"29.6";"747.8";"750.1";"";"81";"Wind blowing from the south";"1";"";"";"70 – 80%.";"Haze. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"25.6";"";"";"";"600-1000";"";"";"4.0";"26.0";"";"";"";"";"";"";
"11.06.2017 17:30";"30.4";"744.8";"747.1";"";"78";"Wind blowing from the north";"1";"";"";"70 – 80%.";"Haze. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"";"";"600-1000";"";"";"4.0";"26.2";"";"";"";"";"";"";
"11.06.2017 08:30";"30.0";"747.1";"749.4";"";"78";"Wind blowing from the south-west";"2";"";"";"70 – 80%.";"Haze. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"25.0";"";"";"";"600-1000";"";"";"4.0";"25.8";"";"";"";"";"";"";
"10.06.2017 17:30";"27.0";"747.0";"749.3";"";"92";"Wind blowing from the north-northeast";"1";"";"";"70 – 80%.";"Haze. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"33.0";"";"";"600-1000";"";"";"4.0";"25.6";"";"";"";"";"";"";
"10.06.2017 08:30";"30.2";"748.4";"750.7";"";"84";"Wind blowing from the west-northwest";"2";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"25.5";"";"";"";"600-1000";"";"";"4.0";"27.2";"";"";"";"";"";"";
"09.06.2017 17:30";"28.2";"747.6";"749.9";"";"94";"Wind blowing from the north-northeast";"1";"";"";"70 – 80%.";"Haze. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"36.0";"";"";"600-1000";"";"";"4.0";"27.1";"";"";"";"";"";"";
"09.06.2017 08:30";"31.8";"749.8";"752.1";"";"71";"Wind blowing from the north-west";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"26.0";"";"";"";"600-1000";"";"";"4.0";"25.9";"";"";"";"";"";"";
"08.06.2017 17:30";"32.0";"748.2";"750.5";"";"66";"Wind blowing from the west-southwest";"2";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"";"";"600-1000";"";"";"4.0";"24.9";"";"";"";"";"";"";
"08.06.2017 08:30";"31.4";"750.6";"752.9";"";"79";"Wind blowing from the north-northwest";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"26.2";"";"";"";"600-1000";"";"";"4.0";"27.3";"";"";"";"";"";"";
"07.06.2017 17:30";"33.2";"748.2";"750.5";"";"63";"Wind blowing from the south-east";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"37.0";"";"";"600-1000";"";"";"4.0";"25.3";"";"";"";"";"";"";
"07.06.2017 08:30";"30.4";"752.3";"754.6";"";"76";"Wind blowing from the south-southeast";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"25.0";"";"";"";"600-1000";"";"";"4.0";"25.6";"";"";"";"";"";"";
"06.06.2017 17:30";"32.4";"748.3";"750.6";"";"50";"Wind blowing from the south-southwest";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"34.8";"";"";"600-1000";"";"";"4.0";"20.8";"";"";"";"";"";"";
"06.06.2017 08:30";"28.8";"750.8";"753.1";"";"76";"Wind blowing from the north-northwest";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"23.0";"";"";"";"600-1000";"";"";"4.0";"24.2";"";"";"";"";"";"";
"05.06.2017 17:30";"33.2";"747.4";"749.7";"";"58";"Wind blowing from the west-northwest";"1";"";"";"20–30%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"34.2";"";"";"600-1000";"";"";"4.0";"23.8";"";"";"";"";"";"";
