# Weather station Koraput, India, WMO_ID=43097,selection from 07.12.2015 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=43097&lang=en
#
"Local time in Koraput";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"01.03.2016 08:30";"20.4";"687.1";"";"";"89";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"4.0";"18.6";"";"";"";"";"";"";
"29.02.2016 17:30";"26.4";"685.6";"";"";"79";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"31.6";"";"";"";"";"";"4.0";"22.4";"";"";"";"";"";"";
"29.02.2016 08:30";"20.4";"687.4";"";"";"89";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"17.2";"";"";"";"";"";"";"4.0";"18.6";"";"";"";"";"";"";
"28.02.2016 17:30";"29.0";"685.0";"";"";"74";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"30.8";"";"";"";"";"";"4.0";"24.0";"";"";"";"";"";"";
"28.02.2016 08:30";"20.2";"686.8";"";"";"89";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"17.2";"";"";"";"";"";"";"4.0";"18.4";"";"";"";"";"";"";
"27.02.2016 17:30";"28.8";"685.1";"";"";"75";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"24.0";"";"";"";"";"";"";
"27.02.2016 08:30";"20.2";"686.8";"";"";"89";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"4.0";"18.4";"";"";"";"";"";"";
"26.02.2016 17:30";"28.0";"683.1";"";"";"84";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"";"32.4";"";"";"";"";"";"4.0";"25.0";"";"";"";"";"";"";
"26.02.2016 08:30";"20.0";"685.9";"";"";"86";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"16.6";"";"";"";"";"";"";"4.0";"17.5";"";"";"";"";"";"";
"25.02.2016 17:30";"29.4";"683.1";"";"";"76";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"";"32.2";"";"";"";"";"";"4.0";"24.7";"";"";"";"";"";"";
"25.02.2016 08:30";"20.0";"684.7";"";"";"86";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"16.2";"";"";"";"";"";"";"4.0";"17.5";"";"";"";"";"";"";
"24.02.2016 17:30";"28.2";"683.2";"";"";"74";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"";"34.6";"";"";"";"";"";"4.0";"23.1";"";"";"";"";"";"";
"24.02.2016 08:30";"20.0";"685.0";"";"";"87";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"17.8";"";"";"";"";"";"";
"23.02.2016 17:30";"21.8";"682.9";"";"";"";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"23.02.2016 08:30";"20.2";"685.0";"";"";"86";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"15.8";"";"";"";"";"";"";"4.0";"17.7";"";"";"";"";"";"";
"22.02.2016 17:30";"32.0";"683.0";"";"";"68";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"34.6";"";"";"";"";"";"4.0";"25.4";"";"";"";"";"";"";
"22.02.2016 08:30";"19.0";"685.5";"";"";"89";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"4.0";"17.1";"";"";"";"";"";"";
"21.02.2016 17:30";"31.8";"681.9";"";"";"68";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"32.6";"";"";"";"";"";"4.0";"25.2";"";"";"";"";"";"";
"21.02.2016 08:30";"19.2";"685.3";"";"";"89";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"13.4";"";"";"";"";"";"";"4.0";"17.3";"";"";"";"";"";"";
"20.02.2016 17:30";"29.0";"681.9";"";"";"68";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"31.6";"";"";"";"";"";"4.0";"22.4";"";"";"";"";"";"";
"20.02.2016 08:30";"20.6";"683.3";"";"";"89";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"16.6";"";"";"";"";"";"";"4.0";"18.8";"";"";"";"";"";"";
"19.02.2016 08:30";"20.6";"683.3";"";"";"89";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"16.5";"";"";"";"";"";"";"4.0";"18.8";"";"";"";"";"";"";
"18.02.2016 17:30";"28.4";"682.0";"";"";"70";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"31.4";"";"";"";"";"";"4.0";"22.4";"";"";"";"";"";"";
"18.02.2016 08:30";"20.0";"683.3";"";"";"93";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"18.8";"";"";"";"";"";"";
"17.02.2016 08:30";"20.0";"683.3";"";"";"93";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"18.8";"";"";"";"";"";"";
"16.02.2016 17:30";"28.0";"682.0";"";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.2";"";"";"";"";"";"4.0";"22.3";"";"";"";"";"";"";
"16.02.2016 08:30";"19.4";"683.6";"";"";"93";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"15.6";"";"";"";"";"";"";"4.0";"18.2";"";"";"";"";"";"";
"15.02.2016 17:30";"28.0";"682.4";"";"";"73";"Wind blowing from the north-east";"5";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"22.6";"";"";"";"";"";"";
"15.02.2016 08:30";"19.0";"683.6";"";"";"93";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"4.0";"17.8";"";"";"";"";"";"";
"14.02.2016 17:30";"27.8";"682.4";"";"";"72";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"22.4";"";"";"";"";"";"";
"14.02.2016 08:30";"19.2";"683.3";"";"";"95";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"15.4";"";"";"";"";"";"";"4.0";"18.3";"";"";"";"";"";"";
"13.02.2016 17:30";"27.4";"682.4";"";"";"75";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"30.8";"";"";"";"";"";"4.0";"22.5";"";"";"";"";"";"";
"13.02.2016 08:30";"19.2";"683.3";"";"";"95";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"15.4";"";"";"";"";"";"";"4.0";"18.3";"";"";"";"";"";"";
"12.02.2016 17:30";"27.0";"682.7";"";"";"76";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"30.4";"";"";"";"";"";"4.0";"22.4";"";"";"";"";"";"";
"12.02.2016 08:30";"19.0";"683.7";"";"";"91";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"4.0";"17.5";"";"";"";"";"";"";
"11.02.2016 17:30";"27.0";"682.7";"";"";"76";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"30.8";"";"";"";"";"";"4.0";"22.4";"";"";"";"";"";"";
"11.02.2016 08:30";"19.0";"683.7";"";"";"93";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"15.2";"";"";"";"";"";"";"4.0";"17.8";"";"";"";"";"";"";
"10.02.2016 17:30";"28.2";"682.7";"";"";"70";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"";"30.4";"";"";"";"";"";"4.0";"22.2";"";"";"";"";"";"";
"10.02.2016 08:30";"16.8";"685.4";"";"";"92";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"13.2";"";"";"";"";"";"";"4.0";"15.5";"";"";"";"";"";"";
"09.02.2016 17:30";"26.6";"683.2";"";"";"76";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"30.4";"";"";"";"";"";"4.0";"22.0";"";"";"";"";"";"";
"09.02.2016 08:30";"17.6";"685.6";"";"";"90";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"13.4";"";"";"";"";"";"";"4.0";"16.0";"";"";"";"";"";"";
"08.02.2016 17:30";"27.4";"683.2";"";"";"67";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"30.4";"";"";"";"";"";"4.0";"20.7";"";"";"";"";"";"";
"08.02.2016 08:30";"17.6";"685.8";"";"";"90";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"13.2";"";"";"";"";"";"";"4.0";"16.0";"";"";"";"";"";"";
"07.02.2016 17:30";"28.2";"683.8";"";"";"67";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"30.4";"";"";"";"";"";"4.0";"21.6";"";"";"";"";"";"";
"06.02.2016 08:30";"16.2";"686.5";"";"";"90";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"12.6";"";"";"";"";"";"";"4.0";"14.5";"";"";"";"";"";"";
"05.02.2016 08:30";"15.4";"686.5";"";"";"90";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"12.0";"";"";"";"";"";"";"4.0";"13.7";"";"";"";"";"";"";
"04.02.2016 17:30";"26.6";"684.1";"";"";"75";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"4.0";"21.7";"";"";"";"";"";"";
"04.02.2016 08:30";"15.6";"686.5";"";"";"90";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"12.2";"";"";"";"";"";"";"4.0";"13.9";"";"";"";"";"";"";
"03.02.2016 17:30";"30.2";"683.7";"";"";"72";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"32.4";"";"";"";"";"";"4.0";"24.7";"";"";"";"";"";"";
"03.02.2016 08:30";"16.8";"685.9";"";"";"90";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"13.0";"";"";"";"";"";"";"4.0";"15.2";"";"";"";"";"";"";
"02.02.2016 17:30";"29.6";"684.9";"";"";"39";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.2";"";"";"";"";"";"4.0";"14.3";"";"";"";"";"";"";
"02.02.2016 08:30";"16.6";"686.8";"";"";"94";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"12.6";"";"";"";"";"";"";"4.0";"15.6";"";"";"";"";"";"";
"01.02.2016 17:30";"29.4";"684.6";"";"";"73";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"4.0";"24.1";"";"";"";"";"";"";
"01.02.2016 08:30";"15.8";"686.5";"";"";"90";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"11.8";"";"";"";"";"";"";"4.0";"14.1";"";"";"";"";"";"";
"31.01.2016 17:30";"29.8";"683.6";"";"";"73";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"31.4";"";"";"";"";"";"4.0";"24.5";"";"";"";"";"";"";
"31.01.2016 08:30";"15.0";"686.5";"";"";"91";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"11.6";"";"";"";"";"";"";"4.0";"13.6";"";"";"";"";"";"";
"30.01.2016 17:30";"27.2";"684.1";"";"";"76";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"";"30.2";"";"";"";"";"";"4.0";"22.6";"";"";"";"";"";"";
"30.01.2016 08:30";"16.0";"687.2";"762.8";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.5";"";"";"";"";"";"";"4.0";"12.2";"";"";"";"";"";"";
"29.01.2016 08:30";"16.2";"686.2";"";"";"92";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"11.6";"";"";"";"";"";"";"4.0";"14.9";"";"";"";"";"";"";
"28.01.2016 17:30";"26.6";"683.5";"";"";"79";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"28.6";"";"";"";"";"";"4.0";"22.6";"";"";"";"";"";"";
"28.01.2016 08:30";"15.6";"685.1";"";"";"92";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"10.6";"";"";"";"";"";"";"4.0";"14.3";"";"";"";"";"";"";
"27.01.2016 17:30";"24.0";"683.7";"";"";"73";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"28.0";"";"";"";"";"";"4.0";"18.9";"";"";"";"";"";"";
"27.01.2016 08:30";"15.4";"685.6";"";"";"92";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"4.0";"14.1";"";"";"";"";"";"";
"26.01.2016 17:30";"23.4";"684.1";"";"";"74";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"";"27.2";"";"";"";"";"";"4.0";"18.5";"";"";"";"";"";"";
"26.01.2016 08:30";"12.8";"685.9";"";"";"91";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"4.0";"11.4";"";"";"";"";"";"";
"25.01.2016 17:30";"23.4";"684.1";"";"";"74";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"26.8";"";"";"";"";"";"10.0";"18.5";"";"";"";"";"";"";
"25.01.2016 08:30";"12.8";"686.1";"";"";"91";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"4.0";"11.4";"";"";"";"";"";"";
"24.01.2016 17:30";"24.0";"684.6";"";"";"74";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"27.0";"";"";"";"";"";"4.0";"19.0";"";"";"";"";"";"";
"24.01.2016 08:30";"12.0";"686.8";"";"";"91";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"8.0";"";"";"";"";"";"";"4.0";"10.5";"";"";"";"";"";"";
"23.01.2016 17:30";"23.6";"683.5";"";"";"77";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"26.2";"";"";"";"";"";"4.0";"19.4";"";"";"";"";"";"";
"23.01.2016 08:30";"12.0";"686.6";"";"";"89";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"7.8";"";"";"";"";"";"";"4.0";"10.2";"";"";"";"";"";"";
"22.01.2016 17:30";"20.2";"683.1";"";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"24.6";"";"";"";"";"";"4.0";"16.0";"";"";"";"";"";"";
"22.01.2016 08:30";"12.2";"686.6";"";"";"89";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"8.6";"";"";"";"";"";"";"4.0";"10.4";"";"";"";"";"";"";
"21.01.2016 17:30";"21.4";"677.4";"";"";"78";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"24.6";"";"";"";"";"";"4.0";"17.3";"";"";"";"";"";"";
"21.01.2016 08:30";"15.8";"685.9";"";"";"88";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"11.6";"";"";"";"";"";"";"4.0";"13.8";"";"";"";"";"";"";
"20.01.2016 17:30";"20.2";"681.7";"";"";"77";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"4.0";"16.0";"";"";"";"";"";"";
"20.01.2016 08:30";"18.4";"684.7";"";"";"89";"Wind blowing from the south";"1";"";"";"70 – 80%.";" ";"";"";"10.4";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"16.5";"";"";"";"";"";"";
"19.01.2016 17:30";"22.6";"681.7";"";"";"52";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"";"28.2";"";"";"";"";"";"4.0";"12.3";"";"";"";"";"";"";
"19.01.2016 08:30";"16.8";"684.7";"";"";"88";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"10.2";"";"";"";"";"";"";"4.0";"14.8";"";"";"";"";"";"";
"18.01.2016 17:30";"23.8";"684.2";"";"";"75";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"27.6";"";"";"";"";"";"4.0";"19.0";"";"";"";"";"";"";
"18.01.2016 08:30";"13.6";"686.6";"";"";"89";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"10.2";"";"";"";"";"";"";"4.0";"11.8";"";"";"";"";"";"";
"17.01.2016 17:30";"23.8";"684.2";"";"";"75";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"27.4";"";"";"";"";"";"4.0";"19.0";"";"";"";"";"";"";
"17.01.2016 08:30";"13.6";"686.6";"";"";"91";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"10.0";"";"";"";"";"";"";"4.0";"12.2";"";"";"";"";"";"";
"16.01.2016 17:30";"23.6";"683.8";"";"";"76";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"27.4";"";"";"";"";"";"4.0";"19.1";"";"";"";"";"";"";
"16.01.2016 08:30";"13.6";"686.6";"";"";"89";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"9.8";"";"";"";"";"";"";"4.0";"11.8";"";"";"";"";"";"";
"15.01.2016 17:30";"23.8";"683.8";"";"";"75";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"27.0";"";"";"";"";"";"4.0";"19.0";"";"";"";"";"";"";
"15.01.2016 08:30";"12.8";"686.3";"";"";"91";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"9.2";"";"";"";"";"";"";"4.0";"11.4";"";"";"";"";"";"";
"14.01.2016 17:30";"23.4";"683.8";"";"";"76";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"27.0";"";"";"";"";"";"4.0";"18.9";"";"";"";"";"";"";
"14.01.2016 08:30";"12.2";"686.3";"";"";"89";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"4.0";"10.4";"";"";"";"";"";"";
"13.01.2016 17:30";"22.8";"684.1";"";"";"77";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"28.6";"";"";"";"";"";"4.0";"18.5";"";"";"";"";"";"";
"13.01.2016 08:30";"12.8";"687.0";"";"";"89";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"9.4";"";"";"";"";"";"";"4.0";"11.0";"";"";"";"";"";"";
"12.01.2016 17:30";"22.4";"684.1";"";"";"78";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"28.4";"";"";"";"";"";"4.0";"18.4";"";"";"";"";"";"";
"12.01.2016 08:30";"13.6";"687.4";"";"";"89";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"10.2";"";"";"";"";"";"";"4.0";"11.8";"";"";"";"";"";"";
"11.01.2016 08:30";"16.0";"686.4";"";"";"90";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"11.0";"";"";"";"";"";"";"4.0";"14.3";"";"";"";"";"";"";
"10.01.2016 08:30";"15.0";"686.8";"";"";"91";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"10.4";"";"";"";"";"";"";"4.0";"13.5";"";"";"";"";"";"";
"09.01.2016 17:30";"27.0";"685.1";"";"";"75";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"4.0";"22.1";"";"";"";"";"";"";
"09.01.2016 08:30";"15.2";"686.5";"";"";"90";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"10.4";"";"";"";"";"";"";"4.0";"13.5";"";"";"";"";"";"";
"08.01.2016 17:30";"25.6";"685.7";"";"";"77";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"28.6";"";"";"";"";"";"4.0";"21.2";"";"";"";"";"";"";
"08.01.2016 08:30";"15.0";"686.5";"";"";"91";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"10.6";"";"";"";"";"";"";"4.0";"13.6";"";"";"";"";"";"";
"07.01.2016 17:30";"25.6";"685.7";"";"";"77";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"27.8";"";"";"";"";"";"4.0";"21.2";"";"";"";"";"";"";
"07.01.2016 08:30";"14.2";"687.0";"";"";"90";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"4.0";"12.5";"";"";"";"";"";"";
"06.01.2016 17:30";"25.2";"685.7";"";"";"80";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"";"27.4";"";"";"";"";"";"4.0";"21.4";"";"";"";"";"";"";
"06.01.2016 08:30";"14.0";"687.0";"";"";"90";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"4.0";"12.3";"";"";"";"";"";"";
"05.01.2016 17:30";"25.6";"685.2";"";"";"78";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"";"28.2";"";"";"";"";"";"4.0";"21.5";"";"";"";"";"";"";
"05.01.2016 08:30";"15.2";"686.6";"";"";"90";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"9.6";"";"";"";"";"";"";"4.0";"13.5";"";"";"";"";"";"";
"04.01.2016 08:30";"16.0";"686.4";"";"";"90";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"10.0";"";"";"";"";"";"";"4.0";"14.3";"";"";"";"";"";"";
"03.01.2016 17:30";"25.0";"684.3";"";"";"80";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"28.0";"";"";"";"";"";"4.0";"21.2";"";"";"";"";"";"";
"03.01.2016 08:30";"15.8";"686.6";"";"";"92";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"10.0";"";"";"";"";"";"";"4.0";"14.5";"";"";"";"";"";"";
"02.01.2016 17:30";"26.0";"685.6";"";"";"79";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"30.2";"";"";"";"";"";"4.0";"22.0";"";"";"";"";"";"";
"02.01.2016 08:30";"16.0";"687.4";"";"";"90";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"10.6";"";"";"";"";"";"";"4.0";"14.3";"";"";"";"";"";"";
"01.01.2016 17:30";"27.2";"685.3";"";"";"75";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"22.3";"";"";"";"";"";"";
"01.01.2016 08:30";"14.0";"687.0";"";"";"90";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"11.8";"";"";"";"";"";"";"4.0";"12.3";"";"";"";"";"";"";
"31.12.2015 08:30";"14.4";"687.0";"";"";"91";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"11.2";"";"";"";"";"";"";"4.0";"13.0";"";"";"";"";"";"";
"29.12.2015 17:30";"26.0";"684.9";"";"";"79";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"30.2";"";"";"";"";"";"4.0";"22.0";"";"";"";"";"";"";
"29.12.2015 08:30";"12.6";"688.7";"";"";"89";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"9.2";"";"";"";"";"";"";"4.0";"10.8";"";"";"";"";"";"";
"28.12.2015 17:30";"25.6";"685.3";"";"";"78";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"4.0";"21.5";"";"";"";"";"";"";
"28.12.2015 08:30";"12.6";"688.9";"";"";"87";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"4.0";"10.4";"";"";"";"";"";"";
"27.12.2015 08:30";"11.2";"687.4";"";"";"91";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"7.8";"";"";"";"";"";"";"4.0";"9.7";"";"";"";"";"";"";
"26.12.2015 17:30";"20.6";"685.6";"";"";"77";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"25.0";"";"";"";"";"";"4.0";"16.5";"";"";"";"";"";"";
"26.12.2015 08:30";"11.0";"687.4";"";"";"86";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"7.6";"";"";"";"";"";"";"4.0";"8.7";"";"";"";"";"";"";
"25.12.2015 17:30";"20.6";"685.1";"";"";"77";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"25.2";"";"";"";"";"";"4.0";"16.5";"";"";"";"";"";"";
"25.12.2015 08:30";"16.2";"686.6";"";"";"94";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"13.8";"";"";"";"";"";"";"4.0";"15.2";"";"";"";"";"";"";
"24.12.2015 17:30";"24.4";"685.0";"";"";"79";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"27.6";"";"";"";"";"";"4.0";"20.6";"";"";"";"";"";"";
"24.12.2015 08:30";"17.4";"687.1";"";"";"92";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"13.8";"";"";"";"";"";"";"4.0";"16.1";"";"";"";"";"";"";
"23.12.2015 17:30";"24.8";"684.7";"";"";"79";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"28.0";"";"";"";"";"";"4.0";"21.0";"";"";"";"";"";"";
"23.12.2015 08:30";"17.4";"686.7";"";"";"92";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"14.4";"";"";"";"";"";"";"4.0";"16.1";"";"";"";"";"";"";
"22.12.2015 17:30";"24.4";"685.0";"";"";"77";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"27.6";"";"";"";"";"";"4.0";"20.1";"";"";"";"";"";"";
"22.12.2015 08:30";"27.6";"686.7";"";"";"50";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"14.4";"";"";"";"";"";"";"4.0";"16.3";"";"";"";"";"";"";
"21.12.2015 17:30";"24.8";"685.0";"";"";"79";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"";"27.8";"";"";"";"";"";"4.0";"21.0";"";"";"";"";"";"";
"21.12.2015 08:30";"18.0";"686.7";"";"";"90";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"14.6";"";"";"";"";"";"";"4.0";"16.4";"";"";"";"";"";"";
"20.12.2015 17:30";"24.4";"684.7";"";"";"79";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"28.4";"";"";"";"";"";"4.0";"20.6";"";"";"";"";"";"";
"20.12.2015 08:30";"18.0";"686.9";"";"";"92";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"13.6";"";"";"";"";"";"";"4.0";"16.7";"";"";"";"";"";"";
"19.12.2015 17:30";"24.8";"684.7";"";"";"82";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"";"28.8";"";"";"";"";"";"4.0";"21.6";"";"";"";"";"";"";
"19.12.2015 08:30";"16.0";"685.9";"";"";"92";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"13.4";"";"";"";"";"";"";"4.0";"14.7";"";"";"";"";"";"";
"18.12.2015 17:30";"27.0";"683.6";"";"";"75";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"4.0";"22.1";"";"";"";"";"";"";
"18.12.2015 08:30";"18.6";"685.6";"";"";"92";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"17.3";"";"";"";"";"";"";
